season,round,position,team,played,won,drawn,lost,gf,ga,gd,points
2010/11,25,10,H. Beer Sheva,25,7,9,9,29,33,-4,30
2010/11,25,11,FC Ashdod,25,7,8,10,32,41,-9,29
2010/11,25,12,B. Jerusalem,25,7,7,11,25,30,-5,28
2010/11,25,13,H. Petah Tikva,25,6,6,13,27,44,-17,24
2010/11,25,14,Bnei Sakhnin,25,5,5,15,16,35,-19,20
2010/11,25,15,H. Ashkelon,25,5,5,15,20,45,-25,20
2010/11,25,16,H. Ramat Gan,25,1,7,17,16,50,-34,10
2010/11,26,1,Maccabi Haifa,26,18,6,2,46,22,24,60
2010/11,26,2,Hapoel Tel Aviv,26,18,4,4,58,22,36,58
2010/11,26,3,M. Tel Aviv,26,15,4,7,39,24,15,49
2010/11,26,4,Kiryat Shmona,26,12,8,6,47,30,17,44
2010/11,26,5,M. Petah Tikva,26,11,6,9,46,33,13,39
2010/11,26,6,Bnei Yehuda,26,10,9,7,27,25,2,39
2010/11,26,7,Hapoel Acre,26,9,10,7,41,34,7,37
2010/11,26,8,Hapoel Haifa,26,10,7,9,31,33,-2,37
2010/11,26,9,Maccabi Netanya,26,9,9,8,31,29,2,36
2010/11,26,10,H. Beer Sheva,26,8,9,9,33,36,-3,33
2010/11,26,11,B. Jerusalem,26,7,8,11,25,30,-5,29
2010/11,26,12,FC Ashdod,26,7,8,11,33,44,-11,29
2010/11,26,13,H. Petah Tikva,26,7,6,13,30,45,-15,27
2010/11,26,14,Bnei Sakhnin,26,5,5,16,16,36,-20,20
2010/11,26,15,H. Ashkelon,26,5,5,16,23,49,-26,20
2010/11,26,16,H. Ramat Gan,26,1,8,17,16,50,-34,11
2010/11,27,1,Maccabi Haifa,27,19,6,2,49,22,27,63
2010/11,27,2,Hapoel Tel Aviv,27,18,5,4,61,25,36,59
2010/11,27,3,M. Tel Aviv,27,15,4,8,39,27,12,49
2010/11,27,4,Kiryat Shmona,27,12,9,6,47,30,17,45
2010/11,27,5,M. Petah Tikva,27,11,7,9,46,33,13,40
2010/11,27,6,Hapoel Acre,27,10,10,7,43,34,9,40
2010/11,27,7,Maccabi Netanya,27,10,9,8,34,29,5,39
2010/11,27,8,Bnei Yehuda,27,10,9,8,28,27,1,39
2010/11,27,9,Hapoel Haifa,27,10,7,10,31,34,-3,37
2010/11,27,10,H. Beer Sheva,27,8,9,10,33,38,-5,33
2010/11,27,11,B. Jerusalem,27,8,8,11,26,30,-4,32
2010/11,27,12,FC Ashdod,27,7,9,11,36,47,-11,30
2010/11,27,13,H. Petah Tikva,27,8,6,13,32,46,-14,30
2010/11,27,14,Bnei Sakhnin,27,5,6,16,16,36,-20,21
2010/11,27,15,H. Ashkelon,27,5,5,17,23,52,-29,20
2010/11,27,16,H. Ramat Gan,27,1,9,17,16,50,-34,12
2010/11,28,1,Maccabi Haifa,28,20,6,2,51,22,29,66
2010/11,28,2,Hapoel Tel Aviv,28,19,5,4,63,25,38,62
2010/11,28,3,M. Tel Aviv,28,15,4,9,39,29,10,49
2010/11,28,4,Kiryat Shmona,28,13,9,6,48,30,18,48
2010/11,28,5,Bnei Yehuda,28,11,9,8,30,27,3,42
2010/11,28,6,M. Petah Tikva,28,11,8,9,48,35,13,41
2010/11,28,7,Hapoel Acre,28,10,10,8,43,36,7,40
2010/11,28,8,Maccabi Netanya,28,10,10,8,36,31,5,40
2010/11,28,9,Hapoel Haifa,28,11,7,10,35,35,0,40
2010/11,28,10,H. Beer Sheva,28,8,9,11,33,39,-6,33
2010/11,28,11,FC Ashdod,28,8,9,11,38,48,-10,33
2010/11,28,12,B. Jerusalem,28,8,8,12,27,32,-5,32
2010/11,28,13,H. Petah Tikva,28,8,6,14,32,48,-16,30
2010/11,28,14,H. Ashkelon,28,6,5,17,25,53,-28,23
2010/11,28,15,Bnei Sakhnin,28,5,6,17,17,40,-23,21
2010/11,28,16,H. Ramat Gan,28,1,9,18,17,52,-35,12
2010/11,29,1,Maccabi Haifa,29,21,6,2,54,24,30,69
2010/11,29,2,Hapoel Tel Aviv,29,19,5,5,63,26,37,62
2010/11,29,3,M. Tel Aviv,29,15,5,9,41,31,10,50
2010/11,29,4,Kiryat Shmona,29,13,9,7,50,33,17,48
2010/11,29,5,Bnei Yehuda,29,12,9,8,31,27,4,45
2010/11,29,6,Maccabi Netanya,29,11,10,8,38,32,6,43
2010/11,29,7,M. Petah Tikva,29,11,9,9,50,37,13,42
2010/11,29,8,Hapoel Haifa,29,11,8,10,35,35,0,41
2010/11,29,9,Hapoel Acre,29,10,10,9,43,38,5,40
2010/11,29,10,B. Jerusalem,29,9,8,12,29,32,-3,35
2010/11,29,11,FC Ashdod,29,8,10,11,38,48,-10,34
2010/11,29,12,H. Beer Sheva,29,8,9,12,34,41,-7,33
2010/11,29,13,H. Petah Tikva,29,9,6,14,34,48,-14,33
2010/11,29,14,Bnei Sakhnin,29,6,6,17,19,40,-21,24
2010/11,29,15,H. Ashkelon,29,6,5,18,25,55,-30,23
2010/11,29,16,H. Ramat Gan,29,1,9,19,17,54,-37,12
2010/11,30,1,Maccabi Haifa,30,21,7,2,55,25,30,70
2010/11,30,2,Hapoel Tel Aviv,30,20,5,5,65,27,38,65
2010/11,30,3,M. Tel Aviv,30,15,5,10,41,33,8,50
2010/11,30,4,Kiryat Shmona,30,13,9,8,50,34,16,48
2010/11,30,5,Bnei Yehuda,30,13,9,8,33,27,6,48
2010/11,30,6,Maccabi Netanya,30,11,11,8,39,33,6,44
2010/11,30,7,Hapoel Haifa,30,12,8,10,38,37,1,44
2010/11,30,8,M. Petah Tikva,30,11,9,10,50,39,11,42
2010/11,30,9,Hapoel Acre,30,10,11,9,43,38,5,41
2010/11,30,10,B. Jerusalem,30,10,8,12,30,32,-2,38
2010/11,30,11,H. Beer Sheva,30,9,9,12,36,41,-5,36
2010/11,30,12,FC Ashdod,30,8,10,12,39,52,-13,34
2010/11,30,13,H. Petah Tikva,30,9,6,15,36,51,-15,33
2010/11,30,14,H. Ashkelon,30,7,5,18,29,56,-27,26
2010/11,30,15,Bnei Sakhnin,30,6,7,17,19,40,-21,25
2010/11,30,16,H. Ramat Gan,30,1,9,20,18,56,-38,12
