season,round,position,team,played,won,drawn,lost,gf,ga,gd,points
2009/10,25,6,B. Jerusalem,25,10,6,9,36,32,4,36
2009/10,25,7,M. Petah Tikva,25,8,8,9,31,34,-3,32
2009/10,25,8,H. Beer Sheva,25,8,8,9,40,47,-7,32
2009/10,25,9,Maccabi Netanya,25,8,7,10,31,33,-2,31
2009/10,25,10,Hapoel Haifa,25,8,5,12,34,38,-4,29
2009/10,25,11,Bnei Sakhnin,25,7,8,10,21,26,-5,29
2009/10,25,12,H. Ramat Gan,25,6,8,11,21,40,-19,26
2009/10,25,13,H. Petah Tikva,25,4,12,9,19,35,-16,24
2009/10,25,14,Hapoel Acre,25,2,12,11,23,36,-13,18
2009/10,25,15,M. Ahi Nazareth,25,4,6,15,25,55,-30,18
2009/10,25,16,Hapoel Ra'anana,25,3,8,14,22,46,-24,17
2009/10,26,1,Maccabi Haifa,26,23,1,2,58,10,48,70
2009/10,26,2,Hapoel Tel Aviv,26,17,8,1,65,19,46,59
2009/10,26,3,M. Tel Aviv,26,14,6,6,43,27,16,48
2009/10,26,4,Bnei Yehuda,26,11,7,8,34,27,7,40
2009/10,26,5,B. Jerusalem,26,11,6,9,38,32,6,39
2009/10,26,6,FC Ashdod,26,9,10,7,27,27,0,37
2009/10,26,7,H. Beer Sheva,26,9,8,9,41,47,-6,35
2009/10,26,8,Maccabi Netanya,26,9,7,10,36,33,3,34
2009/10,26,9,M. Petah Tikva,26,8,9,9,31,34,-3,33
2009/10,26,10,Hapoel Haifa,26,8,5,13,36,41,-5,29
2009/10,26,11,Bnei Sakhnin,26,7,8,11,21,27,-6,29
2009/10,26,12,H. Ramat Gan,26,7,8,11,24,42,-18,29
2009/10,26,13,H. Petah Tikva,26,4,13,9,19,35,-16,25
2009/10,26,14,Hapoel Acre,26,3,12,11,24,36,-12,21
2009/10,26,15,M. Ahi Nazareth,26,4,6,16,25,60,-35,18
2009/10,26,16,Hapoel Ra'anana,26,3,8,15,22,47,-25,17
2009/10,27,1,Maccabi Haifa,27,23,1,3,59,12,47,70
2009/10,27,2,Hapoel Tel Aviv,27,18,8,1,67,20,47,62
2009/10,27,3,M. Tel Aviv,27,14,7,6,45,29,16,49
2009/10,27,4,Bnei Yehuda,27,12,7,8,36,27,9,43
2009/10,27,5,B. Jerusalem,27,12,6,9,41,33,8,42
2009/10,27,6,FC Ashdod,27,9,10,8,27,28,-1,37
2009/10,27,7,Maccabi Netanya,27,9,8,10,38,35,3,35
2009/10,27,8,H. Beer Sheva,27,9,8,10,41,48,-7,35
2009/10,27,9,M. Petah Tikva,27,8,9,10,31,36,-5,33
2009/10,27,10,Bnei Sakhnin,27,8,8,11,23,28,-5,32
2009/10,27,11,Hapoel Haifa,27,8,5,14,37,43,-6,29
2009/10,27,12,H. Ramat Gan,27,7,8,12,24,43,-19,29
2009/10,27,13,H. Petah Tikva,27,5,13,9,20,35,-15,28
2009/10,27,14,Hapoel Acre,27,4,12,11,25,36,-11,24
2009/10,27,15,M. Ahi Nazareth,27,5,6,16,26,60,-34,21
2009/10,27,16,Hapoel Ra'anana,27,3,8,16,23,50,-27,17
2009/10,28,1,Maccabi Haifa,28,24,1,3,62,12,50,73
2009/10,28,2,Hapoel Tel Aviv,28,19,8,1,72,23,49,65
2009/10,28,3,M. Tel Aviv,28,14,7,7,46,32,14,49
2009/10,28,4,B. Jerusalem,28,13,6,9,46,33,13,45
2009/10,28,5,Bnei Yehuda,28,12,8,8,36,27,9,44
2009/10,28,6,FC Ashdod,28,10,10,8,30,29,1,40
2009/10,28,7,H. Beer Sheva,28,9,9,10,41,48,-7,36
2009/10,28,8,Maccabi Netanya,28,9,8,11,39,37,2,35
2009/10,28,9,Bnei Sakhnin,28,9,8,11,25,29,-4,35
2009/10,28,10,M. Petah Tikva,28,8,10,10,33,38,-5,34
2009/10,28,11,H. Ramat Gan,28,8,8,12,25,43,-18,32
2009/10,28,12,Hapoel Haifa,28,8,6,14,39,45,-6,30
2009/10,28,13,H. Petah Tikva,28,5,13,10,20,38,-18,28
2009/10,28,14,Hapoel Acre,28,4,12,12,28,41,-13,24
2009/10,28,15,M. Ahi Nazareth,28,5,6,17,26,65,-39,21
2009/10,28,16,Hapoel Ra'anana,28,3,8,17,23,51,-28,17
2009/10,29,1,Maccabi Haifa,29,25,1,3,64,12,52,76
2009/10,29,2,Hapoel Tel Aviv,29,20,8,1,76,24,52,68
2009/10,29,3,M. Tel Aviv,29,14,7,8,46,33,13,49
2009/10,29,4,B. Jerusalem,29,13,7,9,46,33,13,46
2009/10,29,5,Bnei Yehuda,29,12,8,9,36,29,7,44
2009/10,29,6,FC Ashdod,29,10,10,9,30,30,0,40
2009/10,29,7,Bnei Sakhnin,29,10,8,11,26,29,-3,38
2009/10,29,8,H. Beer Sheva,29,9,10,10,41,48,-7,37
2009/10,29,9,Maccabi Netanya,29,9,8,12,40,39,1,35
2009/10,29,10,M. Petah Tikva,29,8,11,10,35,40,-5,35
2009/10,29,11,H. Ramat Gan,29,8,9,12,25,43,-18,33
2009/10,29,12,Hapoel Haifa,29,8,7,14,39,45,-6,31
2009/10,29,13,H. Petah Tikva,29,6,13,10,22,39,-17,31
2009/10,29,14,Hapoel Acre,29,4,13,12,30,43,-13,25
2009/10,29,15,M. Ahi Nazareth,29,6,6,17,27,65,-38,24
2009/10,29,16,Hapoel Ra'anana,29,3,8,18,24,55,-31,17
2009/10,30,1,Maccabi Haifa,30,25,2,3,64,12,52,77
2009/10,30,2,Hapoel Tel Aviv,30,21,8,1,79,25,54,71
2009/10,30,3,M. Tel Aviv,30,15,7,8,47,33,14,52
2009/10,30,4,B. Jerusalem,30,13,7,10,46,34,12,46
2009/10,30,5,Bnei Yehuda,30,12,9,9,37,30,7,45
2009/10,30,6,FC Ashdod,30,11,10,9,32,31,1,43
2009/10,30,7,Bnei Sakhnin,30,11,8,11,28,29,-1,41
2009/10,30,8,H. Beer Sheva,30,10,10,10,44,50,-6,40
2009/10,30,9,Maccabi Netanya,30,9,9,12,41,40,1,36
2009/10,30,10,M. Petah Tikva,30,8,11,11,37,43,-6,35
2009/10,30,11,H. Ramat Gan,30,8,9,13,26,46,-20,33
2009/10,30,12,Hapoel Haifa,30,8,8,14,39,45,-6,32
2009/10,30,13,H. Petah Tikva,30,6,13,11,23,41,-18,31
2009/10,30,14,Hapoel Acre,30,4,13,13,32,46,-14,25
2009/10,30,15,M. Ahi Nazareth,30,6,6,18,27,67,-40,24
2009/10,30,16,Hapoel Ra'anana,30,4,8,18,27,57,-30,20
