season,season_year,home_team,away_team,home_goals,away_goals,goal_diff,result,home_points,away_points
2020/21,2020,F.C. Ashdod,HAH,1,1,0,D,1,1
2020/21,2020,F.C. Ashdod,HBS,2,0,2,H,3,0
2020/21,2020,F.C. Ashdod,HHA,0,1,-1,A,0,3
2020/21,2020,F.C. Ashdod,HKS,2,0,2,H,3,0
2020/21,2020,F.C. Ashdod,HTA,2,1,1,H,3,0
2020/21,2020,F.C. Ashdod,IKS,0,2,-2,A,0,3
2020/21,2020,F.C. Ashdod,MHA,1,0,1,H,3,0
2020/21,2020,F.C. Ashdod,MNE,4,0,4,H,3,0
2020/21,2020,F.C. Ashdod,MPT,1,0,1,H,3,0
2020/21,2020,F.C. Ashdod,MTA,3,2,1,H,3,0
2020/21,2020,Hapoel Hadera,BEI,0,4,-4,A,0,3
2020/21,2020,Hapoel Hadera,BnS,4,0,4,H,3,0
2020/21,2020,Hapoel Hadera,BnY,0,0,0,D,1,1
2020/21,2020,Hapoel Hadera,ASH,1,1,0,D,1,1
2020/21,2020,Hapoel Hadera,HBS,2,2,0,D,1,1
2020/21,2020,Hapoel Hadera,HHA,3,1,2,H,3,0
2020/21,2020,Hapoel Hadera,HKS,1,1,0,D,1,1
2020/21,2020,Hapoel Hadera,HTA,1,1,0,D,1,1
2020/21,2020,Hapoel Hadera,IKS,0,1,-1,A,0,3
2020/21,2020,Hapoel Hadera,MHA,1,2,-1,A,0,3
2020/21,2020,Hapoel Hadera,MNE,2,1,1,H,3,0
2020/21,2020,Hapoel Hadera,MPT,1,0,1,H,3,0
2020/21,2020,Hapoel Hadera,MTA,0,1,-1,A,0,3
2020/21,2020,Hapoel Be'er Sheva,BEI,1,1,0,D,1,1
2020/21,2020,Hapoel Be'er Sheva,BnS,2,2,0,D,1,1
2020/21,2020,Hapoel Be'er Sheva,BnY,2,0,2,H,3,0
2020/21,2020,Hapoel Be'er Sheva,ASH,0,3,-3,A,0,3
2020/21,2020,Hapoel Be'er Sheva,HAH,1,0,1,H,3,0
2020/21,2020,Hapoel Be'er Sheva,HHA,2,2,0,D,1,1
2020/21,2020,Hapoel Be'er Sheva,HKS,0,0,0,D,1,1
2020/21,2020,Hapoel Be'er Sheva,HTA,0,1,-1,A,0,3
2020/21,2020,Hapoel Be'er Sheva,IKS,2,1,1,H,3,0
2020/21,2020,Hapoel Be'er Sheva,MHA,1,1,0,D,1,1
2020/21,2020,Hapoel Be'er Sheva,MNE,3,2,1,H,3,0
2020/21,2020,Hapoel Be'er Sheva,MPT,1,2,-1,A,0,3
2020/21,2020,Hapoel Be'er Sheva,MTA,0,1,-1,A,0,3
2020/21,2020,Hapoel Haifa,BEI,0,1,-1,A,0,3
2020/21,2020,Hapoel Haifa,BnS,0,2,-2,A,0,3
2020/21,2020,Hapoel Haifa,BnY,2,1,1,H,3,0
2020/21,2020,Hapoel Haifa,ASH,2,2,0,D,1,1
2020/21,2020,Hapoel Haifa,HAH,0,0,0,D,1,1
2020/21,2020,Hapoel Haifa,HBS,2,2,0,D,1,1
2020/21,2020,Hapoel Haifa,HKS,2,1,1,H,3,0
2020/21,2020,Hapoel Haifa,HTA,2,0,2,H,3,0
2020/21,2020,Hapoel Haifa,IKS,0,2,-2,A,0,3
2020/21,2020,Hapoel Haifa,MHA,2,1,1,H,3,0
2020/21,2020,Hapoel Haifa,MNE,0,0,0,D,1,1
2020/21,2020,Hapoel Haifa,MPT,1,2,-1,A,0,3
2020/21,2020,Hapoel Haifa,MTA,0,2,-2,A,0,3
2020/21,2020,Hapoel Kfar Saba,BEI,1,1,0,D,1,1
2020/21,2020,Hapoel Kfar Saba,BnS,0,1,-1,A,0,3
2020/21,2020,Hapoel Kfar Saba,BnY,3,1,2,H,3,0
2020/21,2020,Hapoel Kfar Saba,ASH,0,1,-1,A,0,3
2020/21,2020,Hapoel Kfar Saba,HAH,0,1,-1,A,0,3
2020/21,2020,Hapoel Kfar Saba,HBS,0,1,-1,A,0,3
2020/21,2020,Hapoel Kfar Saba,HHA,0,0,0,D,1,1
2020/21,2020,Hapoel Kfar Saba,HTA,2,1,1,H,3,0
2020/21,2020,Hapoel Kfar Saba,IKS,0,1,-1,A,0,3
2020/21,2020,Hapoel Kfar Saba,MHA,3,2,1,H,3,0
2020/21,2020,Hapoel Kfar Saba,MNE,0,1,-1,A,0,3
2020/21,2020,Hapoel Kfar Saba,MPT,2,0,2,H,3,0
2020/21,2020,Hapoel Kfar Saba,MTA,0,1,-1,A,0,3
2020/21,2020,Hapoel Tel Aviv,BEI,1,1,0,D,1,1
2020/21,2020,Hapoel Tel Aviv,BnS,0,1,-1,A,0,3
2020/21,2020,Hapoel Tel Aviv,BnY,0,0,0,D,1,1
2020/21,2020,Hapoel Tel Aviv,ASH,0,2,-2,A,0,3
2020/21,2020,Hapoel Tel Aviv,HAH,1,0,1,H,3,0
2020/21,2020,Hapoel Tel Aviv,HBS,0,3,-3,A,0,3
2020/21,2020,Hapoel Tel Aviv,HHA,2,2,0,D,1,1
2020/21,2020,Hapoel Tel Aviv,HKS,1,1,0,D,1,1
2020/21,2020,Hapoel Tel Aviv,IKS,1,1,0,D,1,1
2020/21,2020,Hapoel Tel Aviv,MHA,1,2,-1,A,0,3
2020/21,2020,Hapoel Tel Aviv,MNE,0,0,0,D,1,1
2020/21,2020,Hapoel Tel Aviv,MPT,0,0,0,D,1,1
2020/21,2020,Hapoel Tel Aviv,MTA,0,4,-4,A,0,3
2020/21,2020,Ironi Kiryat Shmona,BEI,0,2,-2,A,0,3
2020/21,2020,Ironi Kiryat Shmona,BnS,0,1,-1,A,0,3
2020/21,2020,Ironi Kiryat Shmona,BnY,2,0,2,H,3,0
2020/21,2020,Ironi Kiryat Shmona,ASH,2,1,1,H,3,0
2020/21,2020,Ironi Kiryat Shmona,HAH,1,1,0,D,1,1
2020/21,2020,Ironi Kiryat Shmona,HBS,2,2,0,D,1,1
2020/21,2020,Ironi Kiryat Shmona,HHA,1,1,0,D,1,1
2020/21,2020,Ironi Kiryat Shmona,HKS,1,0,1,H,3,0
2020/21,2020,Ironi Kiryat Shmona,HTA,1,0,1,H,3,0
2020/21,2020,Ironi Kiryat Shmona,MHA,0,3,-3,A,0,3
2020/21,2020,Ironi Kiryat Shmona,MNE,1,4,-3,A,0,3
2020/21,2020,Ironi Kiryat Shmona,MPT,2,1,1,H,3,0
2020/21,2020,Ironi Kiryat Shmona,MTA,0,2,-2,A,0,3
2020/21,2020,Maccabi Haifa,BEI,2,0,2,H,3,0
2020/21,2020,Maccabi Haifa,BnS,3,0,3,H,3,0
2020/21,2020,Maccabi Haifa,BnY,3,0,3,H,3,0
2020/21,2020,Maccabi Haifa,ASH,2,1,1,H,3,0
2020/21,2020,Maccabi Haifa,HAH,1,0,1,H,3,0
2020/21,2020,Maccabi Haifa,HBS,3,1,2,H,3,0
2020/21,2020,Maccabi Haifa,HHA,2,0,2,H,3,0
2020/21,2020,Maccabi Haifa,HKS,3,0,3,H,3,0
2020/21,2020,Maccabi Haifa,HTA,1,0,1,H,3,0
2020/21,2020,Maccabi Haifa,IKS,4,2,2,H,3,0
2020/21,2020,Maccabi Haifa,MNE,2,0,2,H,3,0
2020/21,2020,Maccabi Haifa,MPT,0,2,-2,A,0,3
2020/21,2020,Maccabi Haifa,MTA,2,2,0,D,1,1
2020/21,2020,Maccabi Netanya,BEI,1,2,-1,A,0,3
2020/21,2020,Maccabi Netanya,BnS,7,0,7,H,3,0
2020/21,2020,Maccabi Netanya,BnY,1,0,1,H,3,0
2020/21,2020,Maccabi Netanya,ASH,3,0,3,H,3,0
2020/21,2020,Maccabi Netanya,HAH,0,1,-1,A,0,3
2020/21,2020,Maccabi Netanya,HBS,0,1,-1,A,0,3
2020/21,2020,Maccabi Netanya,HHA,2,1,1,H,3,0
2020/21,2020,Maccabi Netanya,HKS,3,0,3,H,3,0
2020/21,2020,Maccabi Netanya,HTA,0,1,-1,A,0,3
2020/21,2020,Maccabi Netanya,IKS,0,0,0,D,1,1
2020/21,2020,Maccabi Netanya,MHA,0,2,-2,A,0,3
2020/21,2020,Maccabi Netanya,MPT,3,2,1,H,3,0
2020/21,2020,Maccabi Netanya,MTA,1,3,-2,A,0,3
2020/21,2020,Maccabi Petah Tikva,BEI,0,1,-1,A,0,3
2020/21,2020,Maccabi Petah Tikva,BnS,0,0,0,D,1,1
2020/21,2020,Maccabi Petah Tikva,BnY,1,0,1,H,3,0
2020/21,2020,Maccabi Petah Tikva,ASH,2,1,1,H,3,0
2020/21,2020,Maccabi Petah Tikva,HAH,1,0,1,H,3,0
2020/21,2020,Maccabi Petah Tikva,HBS,0,0,0,D,1,1
2020/21,2020,Maccabi Petah Tikva,HHA,2,0,2,H,3,0
2020/21,2020,Maccabi Petah Tikva,HKS,2,0,2,H,3,0
2020/21,2020,Maccabi Petah Tikva,HTA,0,2,-2,A,0,3
2020/21,2020,Maccabi Petah Tikva,IKS,0,1,-1,A,0,3
2020/21,2020,Maccabi Petah Tikva,MHA,1,2,-1,A,0,3
2020/21,2020,Maccabi Petah Tikva,MNE,1,1,0,D,1,1
2020/21,2020,Maccabi Petah Tikva,MTA,0,1,-1,A,0,3
2020/21,2020,Maccabi Tel Aviv,BEI,4,1,3,H,3,0
2020/21,2020,Maccabi Tel Aviv,BnS,1,0,1,H,3,0
2020/21,2020,Maccabi Tel Aviv,BnY,0,0,0,D,1,1
2020/21,2020,Maccabi Tel Aviv,ASH,3,1,2,H,3,0
2020/21,2020,Maccabi Tel Aviv,HAH,3,1,2,H,3,0
2020/21,2020,Maccabi Tel Aviv,HBS,0,0,0,D,1,1
2020/21,2020,Maccabi Tel Aviv,HHA,4,3,1,H,3,0
2020/21,2020,Maccabi Tel Aviv,HKS,3,0,3,H,3,0
2020/21,2020,Maccabi Tel Aviv,HTA,1,1,0,D,1,1
2020/21,2020,Maccabi Tel Aviv,IKS,1,0,1,H,3,0
2020/21,2020,Maccabi Tel Aviv,MHA,2,1,1,H,3,0
2020/21,2020,Maccabi Tel Aviv,MNE,2,2,0,D,1,1
2020/21,2020,Maccabi Tel Aviv,MPT,1,2,-1,A,0,3
