round,round_verified,round_original,home,score,away,season,season_year,match_date_raw,match_time_raw,match_date,day_of_week_en,day_of_week_he,day_of_week_num
12,12,96,B. Jerusalem,1:4,Maccabi Haifa,2011/12,2011,21/11/11,7:50 PM,2011-11-21,Monday,יום שני,0
13,13,97,Kiryat Shmona,1:0,B. Jerusalem,2011/12,2011,26/11/11,4:00 PM,2011-11-26,Saturday,שבת,5
13,13,98,FC Ashdod,2:0,H. Beer Sheva,2011/12,2011,26/11/11,6:00 PM,2011-11-26,Saturday,שבת,5
13,13,99,H Rishon leZion,0:0,H. Petah Tikva,2011/12,2011,26/11/11,6:00 PM,2011-11-26,Saturday,שבת,5
13,13,100,Bnei Sakhnin,1:1,Maccabi Netanya,2011/12,2011,26/11/11,6:00 PM,2011-11-26,Saturday,שבת,5
13,13,101,Ramat haSharon,2:0,Hapoel Haifa,2011/12,2011,26/11/11,6:30 PM,2011-11-26,Saturday,שבת,5
13,13,102,Maccabi Haifa,1:0,Hapoel Acre,2011/12,2011,26/11/11,6:30 PM,2011-11-26,Saturday,שבת,5
13,13,103,M. Tel Aviv,1:3,Hapoel Tel Aviv,2011/12,2011,27/11/11,7:50 PM,2011-11-27,Sunday,יום ראשון,6
13,13,104,M. Petah Tikva,1:0,Bnei Yehuda,2011/12,2011,28/11/11,7:00 PM,2011-11-28,Monday,יום שני,0
14,14,105,Hapoel Acre,1:2,Kiryat Shmona,2011/12,2011,03/12/11,4:00 PM,2011-12-03,Saturday,שבת,5
14,14,106,FC Ashdod,2:1,H Rishon leZion,2011/12,2011,03/12/11,6:00 PM,2011-12-03,Saturday,שבת,5
14,14,107,H. Petah Tikva,1:2,Bnei Sakhnin,2011/12,2011,03/12/11,6:00 PM,2011-12-03,Saturday,שבת,5
14,14,108,Maccabi Netanya,0:2,Ramat haSharon,2011/12,2011,03/12/11,6:00 PM,2011-12-03,Saturday,שבת,5
14,14,109,H. Beer Sheva,3:1,Bnei Yehuda,2011/12,2011,03/12/11,6:00 PM,2011-12-03,Saturday,שבת,5
14,14,110,B. Jerusalem,0:0,M. Petah Tikva,2011/12,2011,03/12/11,6:30 PM,2011-12-03,Saturday,שבת,5
14,14,111,Hapoel Haifa,2:0,M. Tel Aviv,2011/12,2011,04/12/11,7:00 PM,2011-12-04,Sunday,יום ראשון,6
14,14,112,Hapoel Tel Aviv,3:0,Maccabi Haifa,2011/12,2011,05/12/11,7:50 PM,2011-12-05,Monday,יום שני,0
15,15,113,H Rishon leZion,0:1,H. Beer Sheva,2011/12,2011,10/12/11,5:00 PM,2011-12-10,Saturday,שבת,5
15,15,114,Bnei Sakhnin,1:2,FC Ashdod,2011/12,2011,10/12/11,5:00 PM,2011-12-10,Saturday,שבת,5
15,15,115,Ramat haSharon,0:0,H. Petah Tikva,2011/12,2011,10/12/11,5:00 PM,2011-12-10,Saturday,שבת,5
15,15,116,M. Petah Tikva,0:4,Hapoel Acre,2011/12,2011,10/12/11,5:45 PM,2011-12-10,Saturday,שבת,5
15,15,117,M. Tel Aviv,1:1,Maccabi Netanya,2011/12,2011,10/12/11,6:00 PM,2011-12-10,Saturday,שבת,5
15,15,118,Maccabi Haifa,1:3,Hapoel Haifa,2011/12,2011,10/12/11,6:45 PM,2011-12-10,Saturday,שבת,5
15,15,119,Bnei Yehuda,3:0,B. Jerusalem,2011/12,2011,11/12/11,7:00 PM,2011-12-11,Sunday,יום ראשון,6
15,15,120,Kiryat Shmona,1:0,Hapoel Tel Aviv,2011/12,2011,12/12/11,7:50 PM,2011-12-12,Monday,יום שני,0
16,16,121,Bnei Yehuda,4:1,Hapoel Acre,2011/12,2011,17/12/11,2:00 PM,2011-12-17,Saturday,שבת,5
16,16,122,B. Jerusalem,0:1,H. Beer Sheva,2011/12,2011,17/12/11,4:15 PM,2011-12-17,Saturday,שבת,5
16,16,123,Kiryat Shmona,1:0,Hapoel Haifa,2011/12,2011,17/12/11,5:00 PM,2011-12-17,Saturday,שבת,5
16,16,124,Ramat haSharon,1:1,FC Ashdod,2011/12,2011,17/12/11,5:00 PM,2011-12-17,Saturday,שבת,5
16,16,125,Bnei Sakhnin,1:0,H Rishon leZion,2011/12,2011,17/12/11,5:00 PM,2011-12-17,Saturday,שבת,5
16,16,126,M. Tel Aviv,1:0,H. Petah Tikva,2011/12,2011,17/12/11,6:30 PM,2011-12-17,Saturday,שבת,5
16,16,127,M. Petah Tikva,1:0,Hapoel Tel Aviv,2011/12,2011,18/12/11,7:10 PM,2011-12-18,Sunday,יום ראשון,6
16,16,128,Maccabi Haifa,2:1,Maccabi Netanya,2011/12,2011,19/12/11,7:50 PM,2011-12-19,Monday,יום שני,0
17,17,129,H. Petah Tikva,3:1,Maccabi Haifa,2011/12,2011,24/12/11,4:30 PM,2011-12-24,Saturday,שבת,5
17,17,130,Hapoel Haifa,1:1,M. Petah Tikva,2011/12,2011,24/12/11,5:00 PM,2011-12-24,Saturday,שבת,5
17,17,131,H Rishon leZion,1:1,Ramat haSharon,2011/12,2011,24/12/11,5:00 PM,2011-12-24,Saturday,שבת,5
17,17,132,H. Beer Sheva,0:2,Bnei Sakhnin,2011/12,2011,24/12/11,5:00 PM,2011-12-24,Saturday,שבת,5
17,17,133,Maccabi Netanya,0:1,Kiryat Shmona,2011/12,2011,24/12/11,6:00 PM,2011-12-24,Saturday,שבת,5
17,17,134,Hapoel Tel Aviv,1:1,Bnei Yehuda,2011/12,2011,24/12/11,7:00 PM,2011-12-24,Saturday,שבת,5
17,17,135,Hapoel Acre,1:1,B. Jerusalem,2011/12,2011,25/12/11,6:10 PM,2011-12-25,Sunday,יום ראשון,6
17,17,136,FC Ashdod,2:1,M. Tel Aviv,2011/12,2011,25/12/11,7:50 PM,2011-12-25,Sunday,יום ראשון,6
18,18,137,Bnei Yehuda,1:0,Hapoel Haifa,2011/12,2011,27/12/11,6:00 PM,2011-12-27,Tuesday,יום שלישי,1
18,18,138,H. Beer Sheva,2:1,Hapoel Acre,2011/12,2011,28/12/11,6:00 PM,2011-12-28,Wednesday,יום רביעי,2
18,18,139,M. Petah Tikva,0:1,Maccabi Netanya,2011/12,2011,28/12/11,6:00 PM,2011-12-28,Wednesday,יום רביעי,2
18,18,140,Kiryat Shmona,2:0,H. Petah Tikva,2011/12,2011,28/12/11,6:00 PM,2011-12-28,Wednesday,יום רביעי,2
18,18,141,Ramat haSharon,0:1,Bnei Sakhnin,2011/12,2011,28/12/11,6:00 PM,2011-12-28,Wednesday,יום רביעי,2
18,18,142,M. Tel Aviv,3:1,H Rishon leZion,2011/12,2011,28/12/11,6:15 PM,2011-12-28,Wednesday,יום רביעי,2
18,18,143,Maccabi Haifa,1:1,FC Ashdod,2011/12,2011,28/12/11,7:00 PM,2011-12-28,Wednesday,יום רביעי,2
18,18,144,B. Jerusalem,1:1,Hapoel Tel Aviv,2011/12,2011,28/12/11,7:50 PM,2011-12-28,Wednesday,יום רביעי,2
19,19,145,Bnei Sakhnin,1:3,M. Tel Aviv,2011/12,2011,31/12/11,4:30 PM,2011-12-31,Saturday,שבת,5
19,19,146,Maccabi Netanya,1:0,Bnei Yehuda,2011/12,2011,31/12/11,5:00 PM,2011-12-31,Saturday,שבת,5
19,19,147,H. Petah Tikva,1:0,M. Petah Tikva,2011/12,2011,31/12/11,5:00 PM,2011-12-31,Saturday,שבת,5
19,19,148,H Rishon leZion,4:2,Maccabi Haifa,2011/12,2011,31/12/11,5:00 PM,2011-12-31,Saturday,שבת,5
19,19,149,Ramat haSharon,3:3,H. Beer Sheva,2011/12,2011,31/12/11,5:00 PM,2011-12-31,Saturday,שבת,5
19,19,150,Hapoel Tel Aviv,2:1,Hapoel Acre,2011/12,2011,31/12/11,7:00 PM,2011-12-31,Saturday,שבת,5
19,19,151,Hapoel Haifa,3:0,B. Jerusalem,2011/12,2011,01/01/12,7:00 PM,2012-01-01,Sunday,יום ראשון,6
19,19,152,FC Ashdod,0:0,Kiryat Shmona,2011/12,2011,02/01/12,7:50 PM,2012-01-02,Monday,יום שני,0
20,20,153,Kiryat Shmona,2:0,H Rishon leZion,2011/12,2011,07/01/12,4:00 PM,2012-01-07,Saturday,שבת,5
20,20,154,B. Jerusalem,2:1,Maccabi Netanya,2011/12,2011,07/01/12,4:40 PM,2012-01-07,Saturday,שבת,5
20,20,155,Hapoel Acre,1:0,Hapoel Haifa,2011/12,2011,07/01/12,5:00 PM,2012-01-07,Saturday,שבת,5
20,20,156,Bnei Yehuda,5:1,H. Petah Tikva,2011/12,2011,07/01/12,5:00 PM,2012-01-07,Saturday,שבת,5
20,20,157,M. Petah Tikva,2:3,FC Ashdod,2011/12,2011,07/01/12,5:00 PM,2012-01-07,Saturday,שבת,5
20,20,158,H. Beer Sheva,1:1,Hapoel Tel Aviv,2011/12,2011,07/01/12,7:00 PM,2012-01-07,Saturday,שבת,5
20,20,159,M. Tel Aviv,0:1,Ramat haSharon,2011/12,2011,08/01/12,7:00 PM,2012-01-08,Sunday,יום ראשון,6
20,20,160,Maccabi Haifa,0:0,Bnei Sakhnin,2011/12,2011,09/01/12,7:50 PM,2012-01-09,Monday,יום שני,0
21,21,161,Maccabi Netanya,1:1,Hapoel Acre,2011/12,2011,14/01/12,5:00 PM,2012-01-14,Saturday,שבת,5
21,21,162,FC Ashdod,0:0,Bnei Yehuda,2011/12,2011,14/01/12,5:00 PM,2012-01-14,Saturday,שבת,5
21,21,163,H Rishon leZion,2:2,M. Petah Tikva,2011/12,2011,14/01/12,5:00 PM,2012-01-14,Saturday,שבת,5
21,21,164,Bnei Sakhnin,2:3,Kiryat Shmona,2011/12,2011,14/01/12,5:00 PM,2012-01-14,Saturday,שבת,5
21,21,165,M. Tel Aviv,4:0,H. Beer Sheva,2011/12,2011,14/01/12,6:15 PM,2012-01-14,Saturday,שבת,5
21,21,166,Ramat haSharon,0:0,Maccabi Haifa,2011/12,2011,14/01/12,7:00 PM,2012-01-14,Saturday,שבת,5
21,21,167,H. Petah Tikva,0:1,B. Jerusalem,2011/12,2011,15/01/12,6:45 PM,2012-01-15,Sunday,יום ראשון,6
21,21,168,Hapoel Haifa,3:0,Hapoel Tel Aviv,2011/12,2011,16/01/12,7:50 PM,2012-01-16,Monday,יום שני,0
22,22,169,Hapoel Tel Aviv,7:3,Maccabi Netanya,2011/12,2011,21/01/12,4:00 PM,2012-01-21,Saturday,שבת,5
22,22,170,Kiryat Shmona,4:0,Ramat haSharon,2011/12,2011,21/01/12,4:40 PM,2012-01-21,Saturday,שבת,5
22,22,171,H. Beer Sheva,2:0,Hapoel Haifa,2011/12,2011,21/01/12,5:00 PM,2012-01-21,Saturday,שבת,5
22,22,172,Hapoel Acre,3:1,H. Petah Tikva,2011/12,2011,21/01/12,5:00 PM,2012-01-21,Saturday,שבת,5
22,22,173,M. Petah Tikva,1:3,Bnei Sakhnin,2011/12,2011,21/01/12,5:00 PM,2012-01-21,Saturday,שבת,5
22,22,174,B. Jerusalem,1:0,FC Ashdod,2011/12,2011,21/01/12,7:00 PM,2012-01-21,Saturday,שבת,5
22,22,175,Bnei Yehuda,1:0,H Rishon leZion,2011/12,2011,22/01/12,6:30 PM,2012-01-22,Sunday,יום ראשון,6
22,22,176,Maccabi Haifa,2:1,M. Tel Aviv,2011/12,2011,23/01/12,7:50 PM,2012-01-23,Monday,יום שני,0
23,23,177,Maccabi Netanya,1:1,Hapoel Haifa,2011/12,2011,28/01/12,5:00 PM,2012-01-28,Saturday,שבת,5
23,23,178,FC Ashdod,1:1,Hapoel Acre,2011/12,2011,28/01/12,5:00 PM,2012-01-28,Saturday,שבת,5
23,23,179,Bnei Sakhnin,2:2,Bnei Yehuda,2011/12,2011,28/01/12,5:00 PM,2012-01-28,Saturday,שבת,5
23,23,180,Ramat haSharon,0:1,M. Petah Tikva,2011/12,2011,28/01/12,5:00 PM,2012-01-28,Saturday,שבת,5
23,23,181,Maccabi Haifa,3:1,H. Beer Sheva,2011/12,2011,28/01/12,5:45 PM,2012-01-28,Saturday,שבת,5
23,23,182,H Rishon leZion,2:0,B. Jerusalem,2011/12,2011,28/01/12,6:30 PM,2012-01-28,Saturday,שבת,5
23,23,183,H. Petah Tikva,2:3,Hapoel Tel Aviv,2011/12,2011,29/01/12,7:10 PM,2012-01-29,Sunday,יום ראשון,6
23,23,184,M. Tel Aviv,1:1,Kiryat Shmona,2011/12,2011,30/01/12,7:50 PM,2012-01-30,Monday,יום שני,0
24,24,185,Bnei Yehuda,1:1,Ramat haSharon,2011/12,2011,04/02/12,2:00 PM,2012-02-04,Saturday,שבת,5
24,24,186,M. Petah Tikva,2:1,M. Tel Aviv,2011/12,2011,04/02/12,4:20 PM,2012-02-04,Saturday,שבת,5
24,24,187,H. Beer Sheva,1:2,Maccabi Netanya,2011/12,2011,04/02/12,5:00 PM,2012-02-04,Saturday,שבת,5
24,24,188,Hapoel Haifa,2:2,H. Petah Tikva,2011/12,2011,04/02/12,5:00 PM,2012-02-04,Saturday,שבת,5
24,24,189,Hapoel Acre,2:2,H Rishon leZion,2011/12,2011,04/02/12,5:00 PM,2012-02-04,Saturday,שבת,5
24,24,190,B. Jerusalem,0:3,Bnei Sakhnin,2011/12,2011,04/02/12,5:15 PM,2012-02-04,Saturday,שבת,5
24,24,191,Hapoel Tel Aviv,0:0,FC Ashdod,2011/12,2011,04/02/12,7:15 PM,2012-02-04,Saturday,שבת,5
24,24,192,Kiryat Shmona,1:0,Maccabi Haifa,2011/12,2011,05/02/12,7:50 PM,2012-02-05,Sunday,יום ראשון,6
25,25,193,H. Petah Tikva,3:1,Maccabi Netanya,2011/12,2011,11/02/12,5:00 PM,2012-02-11,Saturday,שבת,5
25,25,194,FC Ashdod,3:2,Hapoel Haifa,2011/12,2011,11/02/12,5:00 PM,2012-02-11,Saturday,שבת,5
25,25,195,Bnei Sakhnin,2:1,Hapoel Acre,2011/12,2011,11/02/12,5:00 PM,2012-02-11,Saturday,שבת,5
25,25,196,H Rishon leZion,1:2,Hapoel Tel Aviv,2011/12,2011,11/02/12,5:20 PM,2012-02-11,Saturday,שבת,5
25,25,197,M. Tel Aviv,0:1,Bnei Yehuda,2011/12,2011,11/02/12,6:30 PM,2012-02-11,Saturday,שבת,5
25,25,198,Ramat haSharon,2:0,B. Jerusalem,2011/12,2011,11/02/12,7:15 PM,2012-02-11,Saturday,שבת,5
25,25,199,Kiryat Shmona,1:1,H. Beer Sheva,2011/12,2011,12/02/12,7:50 PM,2012-02-12,Sunday,יום ראשון,6
