season,stage,round,team,points,position,goal_diff
2010/11,regular,30,Maccabi Haifa,70,1,30
2010/11,regular,30,Hapoel Tel Aviv,65,2,38
2010/11,regular,30,M. Tel Aviv,50,3,8
2010/11,regular,30,Kiryat Shmona,48,4,16
2010/11,regular,30,Bnei Yehuda,48,5,6
2010/11,regular,30,Maccabi Netanya,44,6,6
2010/11,regular,30,Hapoel Haifa,44,7,1
2010/11,regular,30,M. Petah Tikva,42,8,11
2010/11,regular,30,Hapoel Acre,41,9,5
2010/11,regular,30,B. Jerusalem,38,10,-2
2010/11,regular,30,H. Beer Sheva,36,11,-5
2010/11,regular,30,FC Ashdod,34,12,-13
2010/11,regular,30,H. Petah Tikva,33,13,-15
2010/11,regular,30,H. Ashkelon,26,14,-27
2010/11,regular,30,Bnei Sakhnin,25,15,-21
2010/11,regular,30,H. Ramat Gan,12,16,-38
