season,stage,round,team,points,position,goal_diff
2013/14,regular,7,M. Tel Aviv,19,1,13
2013/14,regular,7,H. Beer Sheva,14,2,4
2013/14,regular,7,Hapoel Haifa,13,3,0
2013/14,regular,7,Bnei Sakhnin,12,4,3
2013/14,regular,7,Hapoel Tel Aviv,11,5,8
2013/14,regular,7,B. Jerusalem,11,6,2
2013/14,regular,7,Kiryat Shmona,11,7,1
2013/14,regular,7,Hapoel Raanana,10,8,1
2013/14,regular,7,Maccabi Haifa,8,9,0
2013/14,regular,7,FC Ashdod,8,10,-1
2013/14,regular,7,Hapoel Acre,8,11,-1
2013/14,regular,7,M. Petah Tikva,5,12,-6
2013/14,regular,7,Bnei Yehuda,4,13,-6
2013/14,regular,7,Ramat haSharon,0,14,-18
2013/14,regular,8,M. Tel Aviv,19,1,12
2013/14,regular,8,H. Beer Sheva,17,2,5
2013/14,regular,8,Hapoel Haifa,16,3,2
2013/14,regular,8,Hapoel Tel Aviv,14,4,10
2013/14,regular,8,B. Jerusalem,14,5,3
2013/14,regular,8,Bnei Sakhnin,13,6,3
2013/14,regular,8,Hapoel Raanana,13,7,2
2013/14,regular,8,Kiryat Shmona,11,8,-1
2013/14,regular,8,FC Ashdod,9,9,-1
2013/14,regular,8,Maccabi Haifa,8,10,-1
2013/14,regular,8,Hapoel Acre,8,11,-3
2013/14,regular,8,M. Petah Tikva,6,12,-6
2013/14,regular,8,Bnei Yehuda,4,13,-7
2013/14,regular,8,Ramat haSharon,1,14,-18
2013/14,regular,9,M. Tel Aviv,20,1,12
2013/14,regular,9,H. Beer Sheva,20,2,9
2013/14,regular,9,Hapoel Haifa,16,3,1
2013/14,regular,9,Hapoel Tel Aviv,15,4,10
2013/14,regular,9,Hapoel Raanana,14,5,2
2013/14,regular,9,B. Jerusalem,14,6,1
2013/14,regular,9,Bnei Sakhnin,13,7,-1
2013/14,regular,9,FC Ashdod,12,8,0
2013/14,regular,9,Kiryat Shmona,12,9,-1
2013/14,regular,9,Maccabi Haifa,11,10,1
2013/14,regular,9,Hapoel Acre,9,11,-3
2013/14,regular,9,M. Petah Tikva,7,12,-6
2013/14,regular,9,Bnei Yehuda,5,13,-7
2013/14,regular,9,Ramat haSharon,2,14,-18
2013/14,regular,10,M. Tel Aviv,23,1,14
2013/14,regular,10,H. Beer Sheva,21,2,9
2013/14,regular,10,Hapoel Raanana,17,3,5
2013/14,regular,10,Bnei Sakhnin,16,4,1
2013/14,regular,10,Hapoel Haifa,16,5,-1
2013/14,regular,10,Hapoel Tel Aviv,15,6,8
2013/14,regular,10,Kiryat Shmona,15,7,2
2013/14,regular,10,Maccabi Haifa,14,8,3
2013/14,regular,10,B. Jerusalem,14,9,-2
2013/14,regular,10,Hapoel Acre,12,10,-2
2013/14,regular,10,FC Ashdod,12,11,-3
2013/14,regular,10,M. Petah Tikva,7,12,-8
2013/14,regular,10,Bnei Yehuda,5,13,-8
2013/14,regular,10,Ramat haSharon,3,14,-18
2013/14,regular,11,M. Tel Aviv,26,1,16
2013/14,regular,11,H. Beer Sheva,24,2,12
2013/14,regular,11,Bnei Sakhnin,19,3,3
2013/14,regular,11,Maccabi Haifa,17,4,4
2013/14,regular,11,Hapoel Raanana,17,5,3
2013/14,regular,11,Hapoel Tel Aviv,16,6,8
2013/14,regular,11,Kiryat Shmona,16,7,2
2013/14,regular,11,Hapoel Haifa,16,8,-3
2013/14,regular,11,FC Ashdod,15,9,-2
2013/14,regular,11,B. Jerusalem,14,10,-3
2013/14,regular,11,Hapoel Acre,12,11,-3
2013/14,regular,11,M. Petah Tikva,7,12,-11
2013/14,regular,11,Ramat haSharon,6,13,-17
2013/14,regular,11,Bnei Yehuda,5,14,-9
2013/14,regular,12,M. Tel Aviv,29,1,17
2013/14,regular,12,H. Beer Sheva,27,2,14
2013/14,regular,12,Bnei Sakhnin,22,3,4
2013/14,regular,12,Maccabi Haifa,20,4,6
2013/14,regular,12,Hapoel Tel Aviv,19,5,9
2013/14,regular,12,Hapoel Raanana,17,6,2
2013/14,regular,12,Kiryat Shmona,16,7,1
2013/14,regular,12,Hapoel Haifa,16,8,-5
2013/14,regular,12,Hapoel Acre,15,9,-2
2013/14,regular,12,FC Ashdod,15,10,-3
2013/14,regular,12,B. Jerusalem,14,11,-4
2013/14,regular,12,Ramat haSharon,9,12,-15
2013/14,regular,12,M. Petah Tikva,7,13,-13
2013/14,regular,12,Bnei Yehuda,5,14,-11
2013/14,regular,13,M. Tel Aviv,32,1,18
2013/14,regular,13,H. Beer Sheva,28,2,14
2013/14,regular,13,Bnei Sakhnin,23,3,4
2013/14,regular,13,Maccabi Haifa,21,4,6
2013/14,regular,13,Hapoel Tel Aviv,19,5,8
2013/14,regular,13,Kiryat Shmona,19,6,2
2013/14,regular,13,Hapoel Raanana,18,7,2
2013/14,regular,13,Hapoel Haifa,17,8,-5
2013/14,regular,13,Hapoel Acre,16,9,-2
2013/14,regular,13,FC Ashdod,16,10,-3
2013/14,regular,13,B. Jerusalem,15,11,-4
2013/14,regular,13,Ramat haSharon,10,12,-15
2013/14,regular,13,M. Petah Tikva,8,13,-13
2013/14,regular,13,Bnei Yehuda,5,14,-12
2013/14,regular,14,M. Tel Aviv,35,1,23
2013/14,regular,14,H. Beer Sheva,31,2,16
2013/14,regular,14,Bnei Sakhnin,26,3,8
2013/14,regular,14,Kiryat Shmona,22,4,3
2013/14,regular,14,Maccabi Haifa,21,5,5
2013/14,regular,14,Hapoel Haifa,20,6,-2
2013/14,regular,14,Hapoel Tel Aviv,19,7,4
2013/14,regular,14,FC Ashdod,19,8,-2
2013/14,regular,14,Hapoel Raanana,18,9,1
2013/14,regular,14,Hapoel Acre,16,10,-7
2013/14,regular,14,B. Jerusalem,15,11,-6
2013/14,regular,14,M. Petah Tikva,11,12,-12
2013/14,regular,14,Ramat haSharon,10,13,-18
2013/14,regular,14,Bnei Yehuda,5,14,-13
2013/14,regular,15,M. Tel Aviv,38,1,25
2013/14,regular,15,H. Beer Sheva,34,2,18
2013/14,regular,15,Bnei Sakhnin,29,3,10
2013/14,regular,15,Kiryat Shmona,25,4,5
2013/14,regular,15,Maccabi Haifa,24,5,6
2013/14,regular,15,Hapoel Haifa,23,6,0
2013/14,regular,15,Hapoel Tel Aviv,19,7,2
2013/14,regular,15,FC Ashdod,19,8,-3
2013/14,regular,15,Hapoel Raanana,18,9,-1
2013/14,regular,15,B. Jerusalem,18,10,-5
2013/14,regular,15,Hapoel Acre,16,11,-9
2013/14,regular,15,M. Petah Tikva,11,12,-13
2013/14,regular,15,Ramat haSharon,10,13,-20
2013/14,regular,15,Bnei Yehuda,5,14,-15
2013/14,regular,16,M. Tel Aviv,41,1,27
2013/14,regular,16,H. Beer Sheva,35,2,18
2013/14,regular,16,Bnei Sakhnin,29,3,9
2013/14,regular,16,Kiryat Shmona,25,4,4
2013/14,regular,16,Maccabi Haifa,24,5,4
2013/14,regular,16,Hapoel Haifa,24,6,0
2013/14,regular,16,Hapoel Tel Aviv,22,7,4
2013/14,regular,16,FC Ashdod,22,8,-2
2013/14,regular,16,B. Jerusalem,19,9,-5
2013/14,regular,16,Hapoel Raanana,18,10,-2
2013/14,regular,16,Hapoel Acre,17,11,-9
2013/14,regular,16,Ramat haSharon,13,12,-19
2013/14,regular,16,M. Petah Tikva,11,13,-15
2013/14,regular,16,Bnei Yehuda,8,14,-14
2013/14,regular,17,M. Tel Aviv,41,1,25
2013/14,regular,17,H. Beer Sheva,38,2,19
2013/14,regular,17,Bnei Sakhnin,29,3,8
2013/14,regular,17,Kiryat Shmona,28,4,6
2013/14,regular,17,Maccabi Haifa,27,5,5
2013/14,regular,17,Hapoel Tel Aviv,25,6,8
2013/14,regular,17,FC Ashdod,25,7,-1
2013/14,regular,17,Hapoel Haifa,24,8,-4
2013/14,regular,17,B. Jerusalem,20,9,-5
2013/14,regular,17,Hapoel Raanana,19,10,-2
2013/14,regular,17,Hapoel Acre,17,11,-11
2013/14,regular,17,M. Petah Tikva,14,12,-13
2013/14,regular,17,Ramat haSharon,13,13,-20
2013/14,regular,17,Bnei Yehuda,8,14,-15
2013/14,regular,18,M. Tel Aviv,44,1,27
2013/14,regular,18,H. Beer Sheva,41,2,21
2013/14,regular,18,Bnei Sakhnin,30,3,8
2013/14,regular,18,Kiryat Shmona,29,4,6
2013/14,regular,18,Hapoel Tel Aviv,28,5,11
2013/14,regular,18,Maccabi Haifa,27,6,3
2013/14,regular,18,FC Ashdod,25,7,-3
2013/14,regular,18,Hapoel Haifa,25,8,-4
2013/14,regular,18,B. Jerusalem,20,9,-6
2013/14,regular,18,Hapoel Raanana,19,10,-5
2013/14,regular,18,Hapoel Acre,18,11,-11
2013/14,regular,18,Ramat haSharon,16,12,-19
2013/14,regular,18,M. Petah Tikva,15,13,-13
2013/14,regular,18,Bnei Yehuda,9,14,-15
2013/14,regular,19,M. Tel Aviv,47,1,30
2013/14,regular,19,H. Beer Sheva,44,2,22
2013/14,regular,19,Hapoel Tel Aviv,31,3,13
2013/14,regular,19,Bnei Sakhnin,31,4,8
2013/14,regular,19,Maccabi Haifa,30,5,4
2013/14,regular,19,Kiryat Shmona,29,6,5
2013/14,regular,19,FC Ashdod,26,7,-3
2013/14,regular,19,Hapoel Haifa,26,8,-4
2013/14,regular,19,Hapoel Raanana,20,9,-5
2013/14,regular,19,B. Jerusalem,20,10,-8
2013/14,regular,19,Hapoel Acre,19,11,-11
2013/14,regular,19,Ramat haSharon,16,12,-22
2013/14,regular,19,M. Petah Tikva,15,13,-14
2013/14,regular,19,Bnei Yehuda,10,14,-15
2013/14,regular,20,M. Tel Aviv,50,1,32
2013/14,regular,20,H. Beer Sheva,47,2,24
2013/14,regular,20,Hapoel Tel Aviv,34,3,16
2013/14,regular,20,Maccabi Haifa,33,4,5
2013/14,regular,20,Bnei Sakhnin,31,5,6
2013/14,regular,20,Kiryat Shmona,30,6,5
2013/14,regular,20,Hapoel Haifa,26,7,-5
2013/14,regular,20,FC Ashdod,26,8,-5
2013/14,regular,20,B. Jerusalem,23,9,-7
2013/14,regular,20,Hapoel Raanana,20,10,-7
2013/14,regular,20,Hapoel Acre,19,11,-12
2013/14,regular,20,M. Petah Tikva,16,12,-14
2013/14,regular,20,Ramat haSharon,16,13,-25
2013/14,regular,20,Bnei Yehuda,13,14,-13
2013/14,regular,21,M. Tel Aviv,53,1,34
2013/14,regular,21,H. Beer Sheva,47,2,22
2013/14,regular,21,Maccabi Haifa,36,3,7
2013/14,regular,21,Hapoel Tel Aviv,34,4,15
2013/14,regular,21,Bnei Sakhnin,34,5,7
2013/14,regular,21,Kiryat Shmona,33,6,7
2013/14,regular,21,FC Ashdod,29,7,-3
2013/14,regular,21,Hapoel Haifa,26,8,-7
2013/14,regular,21,B. Jerusalem,24,9,-7
2013/14,regular,21,Hapoel Acre,22,10,-11
2013/14,regular,21,Hapoel Raanana,20,11,-9
2013/14,regular,21,M. Petah Tikva,16,12,-16
2013/14,regular,21,Ramat haSharon,16,13,-26
2013/14,regular,21,Bnei Yehuda,14,14,-13
2013/14,regular,22,M. Tel Aviv,56,1,36
2013/14,regular,22,H. Beer Sheva,50,2,23
2013/14,regular,22,Kiryat Shmona,36,3,9
2013/14,regular,22,Maccabi Haifa,36,4,6
2013/14,regular,22,Hapoel Tel Aviv,35,5,15
2013/14,regular,22,Bnei Sakhnin,34,6,6
2013/14,regular,22,FC Ashdod,30,7,-3
2013/14,regular,22,B. Jerusalem,27,8,-6
2013/14,regular,22,Hapoel Haifa,27,9,-7
2013/14,regular,22,Hapoel Acre,25,10,-10
2013/14,regular,22,Hapoel Raanana,20,11,-11
2013/14,regular,22,M. Petah Tikva,16,12,-18
2013/14,regular,22,Ramat haSharon,16,13,-27
2013/14,regular,22,Bnei Yehuda,15,14,-13
2013/14,regular,23,M. Tel Aviv,57,1,36
2013/14,regular,23,H. Beer Sheva,53,2,27
2013/14,regular,23,Kiryat Shmona,39,3,10
2013/14,regular,23,Maccabi Haifa,39,4,8
2013/14,regular,23,Hapoel Tel Aviv,35,5,13
2013/14,regular,23,Bnei Sakhnin,34,6,4
2013/14,regular,23,FC Ashdod,30,7,-4
2013/14,regular,23,Hapoel Haifa,28,8,-7
2013/14,regular,23,B. Jerusalem,27,9,-7
2013/14,regular,23,Hapoel Acre,25,10,-11
2013/14,regular,23,Hapoel Raanana,23,11,-10
2013/14,regular,23,M. Petah Tikva,19,12,-16
2013/14,regular,23,Bnei Yehuda,18,13,-12
2013/14,regular,23,Ramat haSharon,16,14,-31
2013/14,regular,24,M. Tel Aviv,60,1,38
2013/14,regular,24,H. Beer Sheva,56,2,29
2013/14,regular,24,Kiryat Shmona,40,3,10
2013/14,regular,24,Maccabi Haifa,40,4,8
2013/14,regular,24,Hapoel Tel Aviv,36,5,13
2013/14,regular,24,Bnei Sakhnin,34,6,2
2013/14,regular,24,Hapoel Haifa,31,7,-5
2013/14,regular,24,B. Jerusalem,30,8,-5
2013/14,regular,24,FC Ashdod,30,9,-6
2013/14,regular,24,Hapoel Acre,26,10,-11
2013/14,regular,24,Hapoel Raanana,23,11,-12
2013/14,regular,24,M. Petah Tikva,19,12,-18
2013/14,regular,24,Ramat haSharon,19,13,-30
2013/14,regular,24,Bnei Yehuda,18,14,-13
2013/14,regular,25,M. Tel Aviv,63,1,39
2013/14,regular,25,H. Beer Sheva,59,2,30
2013/14,regular,25,Kiryat Shmona,43,3,12
2013/14,regular,25,Maccabi Haifa,41,4,8
2013/14,regular,25,Hapoel Tel Aviv,39,5,14
2013/14,regular,25,Bnei Sakhnin,37,6,4
2013/14,regular,25,Hapoel Haifa,31,7,-6
2013/14,regular,25,B. Jerusalem,30,8,-6
2013/14,regular,25,FC Ashdod,30,9,-7
2013/14,regular,25,Hapoel Acre,26,10,-13
2013/14,regular,25,Hapoel Raanana,23,11,-14
2013/14,regular,25,M. Petah Tikva,20,12,-18
2013/14,regular,25,Ramat haSharon,20,13,-30
2013/14,regular,25,Bnei Yehuda,19,14,-13
2013/14,regular,26,M. Tel Aviv,66,1,40
2013/14,regular,26,H. Beer Sheva,59,2,29
2013/14,regular,26,Kiryat Shmona,44,3,12
2013/14,regular,26,Maccabi Haifa,44,4,9
2013/14,regular,26,Bnei Sakhnin,40,5,5
2013/14,regular,26,Hapoel Tel Aviv,39,6,13
2013/14,regular,26,FC Ashdod,31,7,-7
2013/14,regular,26,Hapoel Haifa,31,8,-7
2013/14,regular,26,B. Jerusalem,30,9,-7
2013/14,regular,26,Hapoel Acre,27,10,-13
2013/14,regular,26,Hapoel Raanana,26,11,-13
2013/14,regular,26,M. Petah Tikva,23,12,-17
2013/14,regular,26,Bnei Yehuda,20,13,-13
2013/14,regular,26,Ramat haSharon,20,14,-31
