season,season_year,home_team,away_team,home_goals,away_goals,goal_diff,result,home_points,away_points
2014/15,2014,Hapoel Be'er Sheva,ASH,2,1,1,H,3,0
2014/15,2014,Hapoel Be'er Sheva,HAC,3,0,3,H,3,0
2014/15,2014,Hapoel Be'er Sheva,HHA,4,0,4,H,3,0
2014/15,2014,Hapoel Be'er Sheva,IKS,2,1,1,H,3,0
2014/15,2014,Hapoel Be'er Sheva,HPT,2,1,1,H,3,0
2014/15,2014,Hapoel Be'er Sheva,HRA,0,1,-1,A,0,3
2014/15,2014,Hapoel Be'er Sheva,HTA,1,0,1,H,3,0
2014/15,2014,Hapoel Be'er Sheva,MHA,2,0,2,H,3,0
2014/15,2014,Hapoel Be'er Sheva,MNE,4,0,4,H,3,0
2014/15,2014,Hapoel Be'er Sheva,MPT,1,0,1,H,3,0
2014/15,2014,Hapoel Be'er Sheva,MTA,3,2,1,H,3,0
2014/15,2014,Hapoel Haifa,BEI,3,4,-1,A,0,3
2014/15,2014,Hapoel Haifa,BnS,0,3,-3,A,0,3
2014/15,2014,Hapoel Haifa,ASH,0,2,-2,A,0,3
2014/15,2014,Hapoel Haifa,HAC,1,0,1,H,3,0
2014/15,2014,Hapoel Haifa,HBS,1,1,0,D,1,1
2014/15,2014,Hapoel Haifa,IKS,1,2,-1,A,0,3
2014/15,2014,Hapoel Haifa,HPT,1,1,0,D,1,1
2014/15,2014,Hapoel Haifa,HRA,1,0,1,H,3,0
2014/15,2014,Hapoel Haifa,HTA,1,1,0,D,1,1
2014/15,2014,Hapoel Haifa,MHA,0,4,-4,A,0,3
2014/15,2014,Hapoel Haifa,MNE,3,2,1,H,3,0
2014/15,2014,Hapoel Haifa,MPT,0,1,-1,A,0,3
2014/15,2014,Hapoel Haifa,MTA,2,0,2,H,3,0
2014/15,2014,Ironi Kiryat Shmona,BEI,1,1,0,D,1,1
2014/15,2014,Ironi Kiryat Shmona,BnS,1,1,0,D,1,1
2014/15,2014,Ironi Kiryat Shmona,ASH,1,0,1,H,3,0
2014/15,2014,Ironi Kiryat Shmona,HAC,2,2,0,D,1,1
2014/15,2014,Ironi Kiryat Shmona,HBS,1,1,0,D,1,1
2014/15,2014,Ironi Kiryat Shmona,HHA,1,0,1,H,3,0
2014/15,2014,Ironi Kiryat Shmona,HPT,3,2,1,H,3,0
2014/15,2014,Ironi Kiryat Shmona,HRA,1,1,0,D,1,1
2014/15,2014,Ironi Kiryat Shmona,HTA,3,0,3,H,3,0
2014/15,2014,Ironi Kiryat Shmona,MHA,0,1,-1,A,0,3
2014/15,2014,Ironi Kiryat Shmona,MNE,3,1,2,H,3,0
2014/15,2014,Ironi Kiryat Shmona,MPT,3,0,3,H,3,0
2014/15,2014,Ironi Kiryat Shmona,MTA,2,1,1,H,3,0
2014/15,2014,Hapoel Petah Tikva,BEI,0,1,-1,A,0,3
2014/15,2014,Hapoel Petah Tikva,BnS,2,1,1,H,3,0
2014/15,2014,Hapoel Petah Tikva,ASH,1,2,-1,A,0,3
2014/15,2014,Hapoel Petah Tikva,HAC,4,1,3,H,3,0
2014/15,2014,Hapoel Petah Tikva,HBS,1,3,-2,A,0,3
2014/15,2014,Hapoel Petah Tikva,HHA,2,1,1,H,3,0
2014/15,2014,Hapoel Petah Tikva,IKS,1,3,-2,A,0,3
2014/15,2014,Hapoel Petah Tikva,HRA,0,0,0,D,1,1
2014/15,2014,Hapoel Petah Tikva,HTA,0,1,-1,A,0,3
2014/15,2014,Hapoel Petah Tikva,MHA,2,2,0,D,1,1
2014/15,2014,Hapoel Petah Tikva,MNE,1,1,0,D,1,1
2014/15,2014,Hapoel Petah Tikva,MPT,0,0,0,D,1,1
2014/15,2014,Hapoel Petah Tikva,MTA,1,3,-2,A,0,3
2014/15,2014,Hapoel Ra'anana,BEI,0,2,-2,A,0,3
2014/15,2014,Hapoel Ra'anana,BnS,1,1,0,D,1,1
2014/15,2014,Hapoel Ra'anana,ASH,2,0,2,H,3,0
2014/15,2014,Hapoel Ra'anana,HAC,0,2,-2,A,0,3
2014/15,2014,Hapoel Ra'anana,HBS,1,1,0,D,1,1
2014/15,2014,Hapoel Ra'anana,HHA,2,0,2,H,3,0
2014/15,2014,Hapoel Ra'anana,IKS,0,0,0,D,1,1
2014/15,2014,Hapoel Ra'anana,HPT,4,0,4,H,3,0
2014/15,2014,Hapoel Ra'anana,HTA,0,1,-1,A,0,3
2014/15,2014,Hapoel Ra'anana,MHA,1,0,1,H,3,0
2014/15,2014,Hapoel Ra'anana,MNE,2,1,1,H,3,0
2014/15,2014,Hapoel Ra'anana,MPT,0,0,0,D,1,1
2014/15,2014,Hapoel Ra'anana,MTA,0,2,-2,A,0,3
2014/15,2014,Hapoel Tel Aviv,BEI,0,2,-2,A,0,3
2014/15,2014,Hapoel Tel Aviv,BnS,1,1,0,D,1,1
2014/15,2014,Hapoel Tel Aviv,ASH,3,1,2,H,3,0
2014/15,2014,Hapoel Tel Aviv,HAC,1,3,-2,A,0,3
2014/15,2014,Hapoel Tel Aviv,HBS,3,2,1,H,3,0
2014/15,2014,Hapoel Tel Aviv,HHA,3,0,3,H,3,0
2014/15,2014,Hapoel Tel Aviv,IKS,0,1,-1,A,0,3
2014/15,2014,Hapoel Tel Aviv,HPT,0,0,0,D,1,1
2014/15,2014,Hapoel Tel Aviv,HRA,2,1,1,H,3,0
2014/15,2014,Hapoel Tel Aviv,MHA,2,2,0,D,1,1
2014/15,2014,Hapoel Tel Aviv,MNE,1,0,1,H,3,0
2014/15,2014,Hapoel Tel Aviv,MPT,1,2,-1,A,0,3
2014/15,2014,Maccabi Haifa,BEI,1,3,-2,A,0,3
2014/15,2014,Maccabi Haifa,BnS,4,2,2,H,3,0
2014/15,2014,Maccabi Haifa,ASH,5,0,5,H,3,0
2014/15,2014,Maccabi Haifa,HAC,1,0,1,H,3,0
2014/15,2014,Maccabi Haifa,HBS,1,0,1,H,3,0
2014/15,2014,Maccabi Haifa,HHA,2,0,2,H,3,0
2014/15,2014,Maccabi Haifa,IKS,1,3,-2,A,0,3
2014/15,2014,Maccabi Haifa,HPT,3,1,2,H,3,0
2014/15,2014,Maccabi Haifa,HRA,0,2,-2,A,0,3
2014/15,2014,Maccabi Haifa,HTA,3,1,2,H,3,0
2014/15,2014,Maccabi Haifa,MNE,2,1,1,H,3,0
2014/15,2014,Maccabi Haifa,MPT,0,1,-1,A,0,3
2014/15,2014,Maccabi Haifa,MTA,0,1,-1,A,0,3
2014/15,2014,Maccabi Netanya,BEI,2,0,2,H,3,0
2014/15,2014,Maccabi Netanya,BnS,2,1,1,H,3,0
2014/15,2014,Maccabi Netanya,ASH,0,0,0,D,1,1
2014/15,2014,Maccabi Netanya,HAC,1,1,0,D,1,1
2014/15,2014,Maccabi Netanya,HBS,4,2,2,H,3,0
2014/15,2014,Maccabi Netanya,HHA,0,2,-2,A,0,3
2014/15,2014,Maccabi Netanya,IKS,1,2,-1,A,0,3
2014/15,2014,Maccabi Netanya,HPT,3,1,2,H,3,0
2014/15,2014,Maccabi Netanya,HRA,1,0,1,H,3,0
2014/15,2014,Maccabi Netanya,HTA,0,2,-2,A,0,3
2014/15,2014,Maccabi Netanya,MHA,0,4,-4,A,0,3
2014/15,2014,Maccabi Netanya,MPT,4,4,0,D,1,1
2014/15,2014,Maccabi Netanya,MTA,3,3,0,D,1,1
2014/15,2014,Maccabi Petah Tikva,BEI,1,1,0,D,1,1
2014/15,2014,Maccabi Petah Tikva,BnS,2,0,2,H,3,0
2014/15,2014,Maccabi Petah Tikva,ASH,1,1,0,D,1,1
2014/15,2014,Maccabi Petah Tikva,HAC,0,0,0,D,1,1
2014/15,2014,Maccabi Petah Tikva,HBS,0,4,-4,A,0,3
2014/15,2014,Maccabi Petah Tikva,HHA,0,0,0,D,1,1
2014/15,2014,Maccabi Petah Tikva,IKS,3,0,3,H,3,0
2014/15,2014,Maccabi Petah Tikva,HPT,1,2,-1,A,0,3
2014/15,2014,Maccabi Petah Tikva,HRA,3,2,1,H,3,0
2014/15,2014,Maccabi Petah Tikva,HTA,2,1,1,H,3,0
2014/15,2014,Maccabi Petah Tikva,MHA,1,0,1,H,3,0
2014/15,2014,Maccabi Petah Tikva,MNE,0,1,-1,A,0,3
2014/15,2014,Maccabi Petah Tikva,MTA,0,3,-3,A,0,3
2014/15,2014,Maccabi Tel Aviv,BEI,1,1,0,D,1,1
2014/15,2014,Maccabi Tel Aviv,BnS,2,0,2,H,3,0
2014/15,2014,Maccabi Tel Aviv,ASH,5,2,3,H,3,0
2014/15,2014,Maccabi Tel Aviv,HAC,3,0,3,H,3,0
2014/15,2014,Maccabi Tel Aviv,HBS,0,0,0,D,1,1
2014/15,2014,Maccabi Tel Aviv,HHA,3,0,3,H,3,0
2014/15,2014,Maccabi Tel Aviv,IKS,1,1,0,D,1,1
2014/15,2014,Maccabi Tel Aviv,HPT,2,0,2,H,3,0
2014/15,2014,Maccabi Tel Aviv,HRA,2,0,2,H,3,0
2014/15,2014,Maccabi Tel Aviv,HTA,2,0,2,H,3,0
2014/15,2014,Maccabi Tel Aviv,MHA,3,1,2,H,3,0
2014/15,2014,Maccabi Tel Aviv,MNE,3,1,2,H,3,0
2014/15,2014,Maccabi Tel Aviv,MPT,3,0,3,H,3,0
