season,season_year,home_team,away_team,home_goals,away_goals,goal_diff,result,home_points,away_points
2017/18,2017,F.C. Ashdod,HRA,0,1,-1,A,0,3
2017/18,2017,F.C. Ashdod,MNE,0,3,-3,A,0,3
2017/18,2017,F.C. Ashdod,IKS,0,2,-2,A,0,3
2017/18,2017,F.C. Ashdod,MHA,0,0,0,D,1,1
2017/18,2017,F.C. Ashdod,MPT,1,2,-1,A,0,3
2017/18,2017,F.C. Ashdod,MTA,0,0,0,D,1,1
2017/18,2017,Hapoel Ashkelon,BEI,1,3,-2,A,0,3
2017/18,2017,Hapoel Ashkelon,BnS,0,2,-2,A,0,3
2017/18,2017,Hapoel Ashkelon,BnY,1,1,0,D,1,1
2017/18,2017,Hapoel Ashkelon,ASH,1,2,-1,A,0,3
2017/18,2017,Hapoel Ashkelon,HBS,0,1,-1,A,0,3
2017/18,2017,Hapoel Ashkelon,HHA,0,0,0,D,1,1
2017/18,2017,Hapoel Ashkelon,HAC,2,1,1,H,3,0
2017/18,2017,Hapoel Ashkelon,HRA,0,1,-1,A,0,3
2017/18,2017,Hapoel Ashkelon,MNE,1,1,0,D,1,1
2017/18,2017,Hapoel Ashkelon,IKS,0,0,0,D,1,1
2017/18,2017,Hapoel Ashkelon,MHA,0,0,0,D,1,1
2017/18,2017,Hapoel Ashkelon,MPT,1,3,-2,A,0,3
2017/18,2017,Hapoel Ashkelon,MTA,2,2,0,D,1,1
2017/18,2017,Hapoel Be'er Sheva,BEI,1,1,0,D,1,1
2017/18,2017,Hapoel Be'er Sheva,BnS,2,0,2,H,3,0
2017/18,2017,Hapoel Be'er Sheva,BnY,0,0,0,D,1,1
2017/18,2017,Hapoel Be'er Sheva,ASH,2,0,2,H,3,0
2017/18,2017,Hapoel Be'er Sheva,HAS,1,0,1,H,3,0
2017/18,2017,Hapoel Be'er Sheva,HHA,1,1,0,D,1,1
2017/18,2017,Hapoel Be'er Sheva,HAC,3,1,2,H,3,0
2017/18,2017,Hapoel Be'er Sheva,HRA,3,1,2,H,3,0
2017/18,2017,Hapoel Be'er Sheva,MNE,1,1,0,D,1,1
2017/18,2017,Hapoel Be'er Sheva,IKS,3,1,2,H,3,0
2017/18,2017,Hapoel Be'er Sheva,MHA,2,0,2,H,3,0
2017/18,2017,Hapoel Be'er Sheva,MPT,3,0,3,H,3,0
2017/18,2017,Hapoel Be'er Sheva,MTA,2,1,1,H,3,0
2017/18,2017,Hapoel Haifa,BEI,0,2,-2,A,0,3
2017/18,2017,Hapoel Haifa,BnS,1,0,1,H,3,0
2017/18,2017,Hapoel Haifa,BnY,2,1,1,H,3,0
2017/18,2017,Hapoel Haifa,ASH,1,0,1,H,3,0
2017/18,2017,Hapoel Haifa,HAS,3,1,2,H,3,0
2017/18,2017,Hapoel Haifa,HBS,1,1,0,D,1,1
2017/18,2017,Hapoel Haifa,HAC,4,0,4,H,3,0
2017/18,2017,Hapoel Haifa,HRA,2,0,2,H,3,0
2017/18,2017,Hapoel Haifa,MNE,2,0,2,H,3,0
2017/18,2017,Hapoel Haifa,IKS,0,2,-2,A,0,3
2017/18,2017,Hapoel Haifa,MHA,1,0,1,H,3,0
2017/18,2017,Hapoel Haifa,MPT,2,0,2,H,3,0
2017/18,2017,Hapoel Haifa,MTA,2,2,0,D,1,1
2017/18,2017,Hapoel Acre,BEI,1,3,-2,A,0,3
2017/18,2017,Hapoel Acre,BnS,1,2,-1,A,0,3
2017/18,2017,Hapoel Acre,BnY,1,1,0,D,1,1
2017/18,2017,Hapoel Acre,ASH,1,0,1,H,3,0
2017/18,2017,Hapoel Acre,HAS,0,1,-1,A,0,3
2017/18,2017,Hapoel Acre,HBS,0,1,-1,A,0,3
2017/18,2017,Hapoel Acre,HHA,0,1,-1,A,0,3
2017/18,2017,Hapoel Acre,HRA,0,2,-2,A,0,3
2017/18,2017,Hapoel Acre,MNE,0,3,-3,A,0,3
2017/18,2017,Hapoel Acre,IKS,0,3,-3,A,0,3
2017/18,2017,Hapoel Acre,MHA,2,0,2,H,3,0
2017/18,2017,Hapoel Acre,MTA,0,2,-2,A,0,3
2017/18,2017,Hapoel Ra'anana,BEI,0,2,-2,A,0,3
2017/18,2017,Hapoel Ra'anana,BnS,1,1,0,D,1,1
2017/18,2017,Hapoel Ra'anana,BnY,1,1,0,D,1,1
2017/18,2017,Hapoel Ra'anana,ASH,2,1,1,H,3,0
2017/18,2017,Hapoel Ra'anana,HAS,0,3,-3,A,0,3
2017/18,2017,Hapoel Ra'anana,HBS,1,3,-2,A,0,3
2017/18,2017,Hapoel Ra'anana,HHA,1,1,0,D,1,1
2017/18,2017,Hapoel Ra'anana,HAC,0,1,-1,A,0,3
2017/18,2017,Hapoel Ra'anana,MNE,0,3,-3,A,0,3
2017/18,2017,Hapoel Ra'anana,IKS,0,0,0,D,1,1
2017/18,2017,Hapoel Ra'anana,MHA,0,3,-3,A,0,3
2017/18,2017,Hapoel Ra'anana,MPT,0,0,0,D,1,1
2017/18,2017,Hapoel Ra'anana,MTA,0,1,-1,A,0,3
2017/18,2017,Maccabi Netanya,BEI,2,1,1,H,3,0
2017/18,2017,Maccabi Netanya,BnS,1,1,0,D,1,1
2017/18,2017,Maccabi Netanya,BnY,1,2,-1,A,0,3
2017/18,2017,Maccabi Netanya,ASH,2,2,0,D,1,1
2017/18,2017,Maccabi Netanya,HAS,2,0,2,H,3,0
2017/18,2017,Maccabi Netanya,HBS,1,0,1,H,3,0
2017/18,2017,Maccabi Netanya,HHA,2,0,2,H,3,0
2017/18,2017,Maccabi Netanya,HAC,2,2,0,D,1,1
2017/18,2017,Maccabi Netanya,HRA,2,2,0,D,1,1
2017/18,2017,Maccabi Netanya,IKS,3,1,2,H,3,0
2017/18,2017,Maccabi Netanya,MHA,1,1,0,D,1,1
2017/18,2017,Maccabi Netanya,MPT,4,0,4,H,3,0
2017/18,2017,Maccabi Netanya,MTA,2,3,-1,A,0,3
2017/18,2017,Ironi Kiryat Shmona,BEI,1,1,0,D,1,1
2017/18,2017,Ironi Kiryat Shmona,BnS,0,0,0,D,1,1
2017/18,2017,Ironi Kiryat Shmona,BnY,2,1,1,H,3,0
2017/18,2017,Ironi Kiryat Shmona,ASH,1,2,-1,A,0,3
2017/18,2017,Ironi Kiryat Shmona,HAS,1,0,1,H,3,0
2017/18,2017,Ironi Kiryat Shmona,HBS,0,1,-1,A,0,3
2017/18,2017,Ironi Kiryat Shmona,HHA,0,1,-1,A,0,3
2017/18,2017,Ironi Kiryat Shmona,HAC,4,0,4,H,3,0
2017/18,2017,Ironi Kiryat Shmona,HRA,0,2,-2,A,0,3
2017/18,2017,Ironi Kiryat Shmona,MNE,1,2,-1,A,0,3
2017/18,2017,Ironi Kiryat Shmona,MHA,1,0,1,H,3,0
2017/18,2017,Ironi Kiryat Shmona,MPT,3,1,2,H,3,0
2017/18,2017,Ironi Kiryat Shmona,MTA,1,2,-1,A,0,3
2017/18,2017,Maccabi Haifa,BEI,1,2,-1,A,0,3
2017/18,2017,Maccabi Haifa,BnS,2,0,2,H,3,0
2017/18,2017,Maccabi Haifa,BnY,0,2,-2,A,0,3
2017/18,2017,Maccabi Haifa,ASH,1,0,1,H,3,0
2017/18,2017,Maccabi Haifa,HAS,1,1,0,D,1,1
2017/18,2017,Maccabi Haifa,HBS,3,1,2,H,3,0
2017/18,2017,Maccabi Haifa,HHA,0,3,-3,A,0,3
2017/18,2017,Maccabi Haifa,HAC,0,1,-1,A,0,3
2017/18,2017,Maccabi Haifa,HRA,4,2,2,H,3,0
2017/18,2017,Maccabi Haifa,MNE,1,2,-1,A,0,3
2017/18,2017,Maccabi Haifa,IKS,4,0,4,H,3,0
2017/18,2017,Maccabi Haifa,MPT,1,1,0,D,1,1
2017/18,2017,Maccabi Haifa,MTA,1,3,-2,A,0,3
2017/18,2017,Maccabi Petah Tikva,BEI,1,2,-1,A,0,3
2017/18,2017,Maccabi Petah Tikva,BnS,1,0,1,H,3,0
2017/18,2017,Maccabi Petah Tikva,BnY,1,2,-1,A,0,3
2017/18,2017,Maccabi Petah Tikva,ASH,1,1,0,D,1,1
2017/18,2017,Maccabi Petah Tikva,HAS,3,0,3,H,3,0
2017/18,2017,Maccabi Petah Tikva,HBS,0,2,-2,A,0,3
2017/18,2017,Maccabi Petah Tikva,HHA,0,2,-2,A,0,3
2017/18,2017,Maccabi Petah Tikva,HAC,2,1,1,H,3,0
2017/18,2017,Maccabi Petah Tikva,HRA,3,2,1,H,3,0
2017/18,2017,Maccabi Petah Tikva,MNE,1,1,0,D,1,1
2017/18,2017,Maccabi Petah Tikva,IKS,2,0,2,H,3,0
2017/18,2017,Maccabi Petah Tikva,MHA,2,2,0,D,1,1
2017/18,2017,Maccabi Petah Tikva,MTA,0,0,0,D,1,1
2017/18,2017,Maccabi Tel Aviv,BEI,0,3,-3,A,0,3
2017/18,2017,Maccabi Tel Aviv,BnS,2,0,2,H,3,0
2017/18,2017,Maccabi Tel Aviv,BnY,2,0,2,H,3,0
2017/18,2017,Maccabi Tel Aviv,ASH,1,1,0,D,1,1
2017/18,2017,Maccabi Tel Aviv,HAS,3,1,2,H,3,0
2017/18,2017,Maccabi Tel Aviv,HBS,1,0,1,H,3,0
2017/18,2017,Maccabi Tel Aviv,HHA,4,0,4,H,3,0
2017/18,2017,Maccabi Tel Aviv,HAC,5,2,3,H,3,0
2017/18,2017,Maccabi Tel Aviv,HRA,0,1,-1,A,0,3
2017/18,2017,Maccabi Tel Aviv,MNE,3,0,3,H,3,0
2017/18,2017,Maccabi Tel Aviv,IKS,2,1,1,H,3,0
2017/18,2017,Maccabi Tel Aviv,MHA,0,0,0,D,1,1
2017/18,2017,Maccabi Tel Aviv,MPT,2,0,2,H,3,0
