season,date,day_of_week,attendance,competition_stage,source_file,home_team,away_team
2022/23,08/11/22,Tuesday,1130.0,regular,ligat_haal_2022_23_attendance.csv,Ihud Bnei Sakhnin,FC Ashdod
2022/23,08/11/22,Tuesday,4469.0,regular,ligat_haal_2022_23_attendance.csv,Maccabi Netanya,Ironi Kiryat Shmona
2022/23,09/11/22,Wednesday,11852.0,regular,ligat_haal_2022_23_attendance.csv,Hapoel Beer Sheva,Hapoel Hadera
2022/23,09/11/22,Wednesday,26900.0,regular,ligat_haal_2022_23_attendance.csv,Hapoel Haifa,Maccabi Haifa
2022/23,09/11/22,Wednesday,815.0,regular,ligat_haal_2022_23_attendance.csv,Sekzia Ness Ziona,Maccabi Bnei Reineh
2022/23,12/11/22,Saturday,2185.0,regular,ligat_haal_2022_23_attendance.csv,FC Ashdod,Maccabi Netanya
2022/23,12/11/22,Saturday,1094.0,regular,ligat_haal_2022_23_attendance.csv,Hapoel Hadera,Sekzia Ness Ziona
2022/23,12/11/22,Saturday,20829.0,regular,ligat_haal_2022_23_attendance.csv,Maccabi Tel Aviv,Hapoel Haifa
2022/23,13/11/22,Sunday,2200.0,regular,ligat_haal_2022_23_attendance.csv,Ironi Kiryat Shmona,Hapoel Beer Sheva
2022/23,13/11/22,Sunday,1000.0,regular,ligat_haal_2022_23_attendance.csv,Maccabi Bnei Reineh,Hapoel Jerusalem
2022/23,14/11/22,Monday,12000.0,regular,ligat_haal_2022_23_attendance.csv,Beitar Jerusalem,Ihud Bnei Sakhnin
2022/23,17/12/22,Saturday,8500.0,regular,ligat_haal_2022_23_attendance.csv,Beitar Jerusalem,Maccabi Netanya
2022/23,17/12/22,Saturday,2230.0,regular,ligat_haal_2022_23_attendance.csv,FC Ashdod,Hapoel Beer Sheva
2022/23,17/12/22,Saturday,1250.0,regular,ligat_haal_2022_23_attendance.csv,Hapoel Hadera,Hapoel Jerusalem
2022/23,19/12/22,Monday,988.0,regular,ligat_haal_2022_23_attendance.csv,Ironi Kiryat Shmona,Sekzia Ness Ziona
2022/23,19/12/22,Monday,3190.0,regular,ligat_haal_2022_23_attendance.csv,Maccabi Bnei Reineh,Maccabi Tel Aviv
2022/23,19/12/22,Monday,27152.0,regular,ligat_haal_2022_23_attendance.csv,Maccabi Haifa,Ihud Bnei Sakhnin
2022/23,24/12/22,Saturday,14694.0,regular,ligat_haal_2022_23_attendance.csv,Hapoel Beer Sheva,Beitar Jerusalem
2022/23,24/12/22,Saturday,2300.0,regular,ligat_haal_2022_23_attendance.csv,Hapoel Haifa,Maccabi Bnei Reineh
2022/23,24/12/22,Saturday,1345.0,regular,ligat_haal_2022_23_attendance.csv,Hapoel Jerusalem,Ironi Kiryat Shmona
2022/23,24/12/22,Saturday,16850.0,regular,ligat_haal_2022_23_attendance.csv,Maccabi Tel Aviv,Hapoel Hadera
2022/23,24/12/22,Saturday,143.0,regular,ligat_haal_2022_23_attendance.csv,Sekzia Ness Ziona,FC Ashdod
2022/23,25/12/22,Sunday,2200.0,regular,ligat_haal_2022_23_attendance.csv,Ihud Bnei Sakhnin,Hapoel Tel Aviv
2022/23,26/12/22,Monday,11317.0,regular,ligat_haal_2022_23_attendance.csv,Maccabi Netanya,Maccabi Haifa
2022/23,01/01/23,Sunday,401.0,regular,ligat_haal_2022_23_attendance.csv,Hapoel Hadera,Maccabi Bnei Reineh
2022/23,31/12/22,Saturday,12081.0,regular,ligat_haal_2022_23_attendance.csv,Beitar Jerusalem,Sekzia Ness Ziona
2022/23,31/12/22,Saturday,1208.0,regular,ligat_haal_2022_23_attendance.csv,FC Ashdod,Hapoel Jerusalem
2022/23,31/12/22,Saturday,7933.0,regular,ligat_haal_2022_23_attendance.csv,Hapoel Tel Aviv,Maccabi Netanya
2022/23,31/12/22,Saturday,1500.0,regular,ligat_haal_2022_23_attendance.csv,Ihud Bnei Sakhnin,Hapoel Haifa
2022/23,31/12/22,Saturday,4856.0,regular,ligat_haal_2022_23_attendance.csv,Ironi Kiryat Shmona,Maccabi Tel Aviv
2022/23,07/01/23,Saturday,1780.0,regular,ligat_haal_2022_23_attendance.csv,Hapoel Haifa,Hapoel Hadera
2022/23,07/01/23,Saturday,15465.0,regular,ligat_haal_2022_23_attendance.csv,Hapoel Jerusalem,Beitar Jerusalem
2022/23,07/01/23,Saturday,5218.0,regular,ligat_haal_2022_23_attendance.csv,Maccabi Netanya,Ihud Bnei Sakhnin
2022/23,07/01/23,Saturday,21824.0,regular,ligat_haal_2022_23_attendance.csv,Maccabi Tel Aviv,FC Ashdod
2022/23,08/01/23,Sunday,832.0,regular,ligat_haal_2022_23_attendance.csv,Maccabi Bnei Reineh,Ironi Kiryat Shmona
2022/23,08/01/23,Sunday,10358.0,regular,ligat_haal_2022_23_attendance.csv,Sekzia Ness Ziona,Maccabi Haifa
2022/23,09/01/23,Monday,14721.0,regular,ligat_haal_2022_23_attendance.csv,Hapoel Beer Sheva,Hapoel Tel Aviv
2022/23,08/02/23,Wednesday,2000.0,regular,ligat_haal_2022_23_attendance.csv,Ihud Bnei Sakhnin,Hapoel Beer Sheva
2022/23,14/01/23,Saturday,625.0,regular,ligat_haal_2022_23_attendance.csv,FC Ashdod,Maccabi Bnei Reineh
2022/23,14/01/23,Saturday,7400.0,regular,ligat_haal_2022_23_attendance.csv,Hapoel Tel Aviv,Sekzia Ness Ziona
2022/23,14/01/23,Saturday,772.0,regular,ligat_haal_2022_23_attendance.csv,Ironi Kiryat Shmona,Hapoel Hadera
2022/23,14/01/23,Saturday,4076.0,regular,ligat_haal_2022_23_attendance.csv,Maccabi Netanya,Hapoel Haifa
2022/23,15/01/23,Sunday,27854.0,regular,ligat_haal_2022_23_attendance.csv,Maccabi Haifa,Hapoel Jerusalem
2022/23,16/01/23,Monday,23000.0,regular,ligat_haal_2022_23_attendance.csv,Beitar Jerusalem,Maccabi Tel Aviv
2022/23,21/01/23,Saturday,1062.0,regular,ligat_haal_2022_23_attendance.csv,Hapoel Hadera,FC Ashdod
2022/23,21/01/23,Saturday,2250.0,regular,ligat_haal_2022_23_attendance.csv,Hapoel Haifa,Ironi Kiryat Shmona
2022/23,21/01/23,Saturday,4739.0,regular,ligat_haal_2022_23_attendance.csv,Hapoel Jerusalem,Hapoel Tel Aviv
2022/23,21/01/23,Saturday,2304.0,regular,ligat_haal_2022_23_attendance.csv,Maccabi Bnei Reineh,Beitar Jerusalem
2022/23,21/01/23,Saturday,350.0,regular,ligat_haal_2022_23_attendance.csv,Sekzia Ness Ziona,Ihud Bnei Sakhnin
2022/23,22/01/23,Sunday,12428.0,regular,ligat_haal_2022_23_attendance.csv,Hapoel Beer Sheva,Maccabi Netanya
2022/23,23/01/23,Monday,27279.0,regular,ligat_haal_2022_23_attendance.csv,Maccabi Tel Aviv,Maccabi Haifa
2022/23,28/01/23,Saturday,8000.0,regular,ligat_haal_2022_23_attendance.csv,Beitar Jerusalem,Hapoel Hadera
2022/23,28/01/23,Saturday,1373.0,regular,ligat_haal_2022_23_attendance.csv,FC Ashdod,Ironi Kiryat Shmona
2022/23,28/01/23,Saturday,21850.0,regular,ligat_haal_2022_23_attendance.csv,Hapoel Tel Aviv,Maccabi Tel Aviv
2022/23,28/01/23,Saturday,24753.0,regular,ligat_haal_2022_23_attendance.csv,Maccabi Haifa,Maccabi Bnei Reineh
2022/23,28/01/23,Saturday,5370.0,regular,ligat_haal_2022_23_attendance.csv,Maccabi Netanya,Sekzia Ness Ziona
2022/23,29/01/23,Sunday,3370.0,regular,ligat_haal_2022_23_attendance.csv,Hapoel Haifa,Hapoel Beer Sheva
2022/23,30/01/23,Monday,1300.0,regular,ligat_haal_2022_23_attendance.csv,Ihud Bnei Sakhnin,Hapoel Jerusalem
2022/23,04/02/23,Saturday,2250.0,regular,ligat_haal_2022_23_attendance.csv,Hapoel Haifa,FC Ashdod
2022/23,04/02/23,Saturday,1757.0,regular,ligat_haal_2022_23_attendance.csv,Hapoel Jerusalem,Maccabi Netanya
2022/23,04/02/23,Saturday,2700.0,regular,ligat_haal_2022_23_attendance.csv,Ironi Kiryat Shmona,Beitar Jerusalem
2022/23,04/02/23,Saturday,18190.0,regular,ligat_haal_2022_23_attendance.csv,Maccabi Tel Aviv,Ihud Bnei Sakhnin
2022/23,04/02/23,Saturday,2887.0,regular,ligat_haal_2022_23_attendance.csv,Sekzia Ness Ziona,Hapoel Beer Sheva
2022/23,05/02/23,Sunday,2355.0,regular,ligat_haal_2022_23_attendance.csv,Maccabi Bnei Reineh,Hapoel Tel Aviv
2022/23,08/02/23,Wednesday,8800.0,regular,ligat_haal_2022_23_attendance.csv,Hapoel Hadera,Maccabi Haifa
2022/23,11/02/23,Saturday,16000.0,regular,ligat_haal_2022_23_attendance.csv,Beitar Jerusalem,FC Ashdod
2022/23,11/02/23,Saturday,14746.0,regular,ligat_haal_2022_23_attendance.csv,Hapoel Beer Sheva,Hapoel Jerusalem
2022/23,11/02/23,Saturday,1500.0,regular,ligat_haal_2022_23_attendance.csv,Ihud Bnei Sakhnin,Maccabi Bnei Reineh
2022/23,11/02/23,Saturday,716.0,regular,ligat_haal_2022_23_attendance.csv,Sekzia Ness Ziona,Hapoel Haifa
2022/23,12/02/23,Sunday,6933.0,regular,ligat_haal_2022_23_attendance.csv,Hapoel Tel Aviv,Hapoel Hadera
2022/23,13/02/23,Monday,11831.0,regular,ligat_haal_2022_23_attendance.csv,Maccabi Netanya,Maccabi Tel Aviv
2022/23,18/02/23,Saturday,6470.0,regular,ligat_haal_2022_23_attendance.csv,FC Ashdod,Maccabi Haifa
2022/23,18/02/23,Saturday,1350.0,regular,ligat_haal_2022_23_attendance.csv,Hapoel Hadera,Ihud Bnei Sakhnin
2022/23,18/02/23,Saturday,1924.0,regular,ligat_haal_2022_23_attendance.csv,Hapoel Jerusalem,Sekzia Ness Ziona
2022/23,18/02/23,Saturday,3500.0,regular,ligat_haal_2022_23_attendance.csv,Ironi Kiryat Shmona,Hapoel Tel Aviv
2022/23,18/02/23,Saturday,1639.0,regular,ligat_haal_2022_23_attendance.csv,Maccabi Bnei Reineh,Maccabi Netanya
2022/23,19/02/23,Sunday,10350.0,regular,ligat_haal_2022_23_attendance.csv,Hapoel Haifa,Beitar Jerusalem
2022/23,20/02/23,Monday,22579.0,regular,ligat_haal_2022_23_attendance.csv,Maccabi Tel Aviv,Hapoel Beer Sheva
2022/23,25/02/23,Saturday,10300.0,regular,ligat_haal_2022_23_attendance.csv,Hapoel Tel Aviv,FC Ashdod
2022/23,25/02/23,Saturday,3073.0,regular,ligat_haal_2022_23_attendance.csv,Ihud Bnei Sakhnin,Ironi Kiryat Shmona
2022/23,25/02/23,Saturday,6029.0,regular,ligat_haal_2022_23_attendance.csv,Maccabi Netanya,Hapoel Hadera
2022/23,25/02/23,Saturday,8596.0,regular,ligat_haal_2022_23_attendance.csv,Sekzia Ness Ziona,Maccabi Tel Aviv
2022/23,26/02/23,Sunday,1754.0,regular,ligat_haal_2022_23_attendance.csv,Hapoel Jerusalem,Hapoel Haifa
2022/23,27/02/23,Monday,10518.0,regular,ligat_haal_2022_23_attendance.csv,Hapoel Beer Sheva,Maccabi Bnei Reineh
2022/23,04/03/23,Saturday,2197.0,regular,ligat_haal_2022_23_attendance.csv,FC Ashdod,Ihud Bnei Sakhnin
2022/23,04/03/23,Saturday,2753.0,regular,ligat_haal_2022_23_attendance.csv,Hapoel Hadera,Hapoel Beer Sheva
2022/23,04/03/23,Saturday,2314.0,regular,ligat_haal_2022_23_attendance.csv,Ironi Kiryat Shmona,Maccabi Netanya
2022/23,04/03/23,Saturday,900.0,regular,ligat_haal_2022_23_attendance.csv,Maccabi Bnei Reineh,Sekzia Ness Ziona
2022/23,04/03/23,Saturday,22309.0,regular,ligat_haal_2022_23_attendance.csv,Maccabi Tel Aviv,Hapoel Jerusalem
2022/23,05/03/23,Sunday,22000.0,regular,ligat_haal_2022_23_attendance.csv,Beitar Jerusalem,Hapoel Tel Aviv
2022/23,11/03/23,Saturday,5610.0,regular,ligat_haal_2022_23_attendance.csv,Hapoel Haifa,Maccabi Tel Aviv
2022/23,11/03/23,Saturday,2661.0,regular,ligat_haal_2022_23_attendance.csv,Hapoel Jerusalem,Maccabi Bnei Reineh
2022/23,11/03/23,Saturday,4000.0,regular,ligat_haal_2022_23_attendance.csv,Ihud Bnei Sakhnin,Beitar Jerusalem
2022/23,11/03/23,Saturday,6778.0,regular,ligat_haal_2022_23_attendance.csv,Maccabi Netanya,FC Ashdod
2022/23,11/03/23,Saturday,370.0,regular,ligat_haal_2022_23_attendance.csv,Sekzia Ness Ziona,Hapoel Hadera
2022/23,12/03/23,Sunday,11678.0,regular,ligat_haal_2022_23_attendance.csv,Hapoel Beer Sheva,Ironi Kiryat Shmona
2022/23,13/03/23,Monday,23900.0,regular,ligat_haal_2022_23_attendance.csv,Hapoel Tel Aviv,Maccabi Haifa
2022/23,18/03/23,Saturday,12536.0,Championship Round,ligat_haal_2022_23_playoffs_attendance.csv,Hapoel Beer Sheva,Hapoel Jerusalem
2022/23,18/03/23,Saturday,16602.0,Championship Round,ligat_haal_2022_23_playoffs_attendance.csv,Maccabi Tel Aviv,Maccabi Netanya
2022/23,18/03/23,Saturday,28076.0,Championship Round,ligat_haal_2022_23_playoffs_attendance.csv,Maccabi Haifa,FC Ashdod
2022/23,01/04/23,Saturday,4242.0,Championship Round,ligat_haal_2022_23_playoffs_attendance.csv,Hapoel Jerusalem,Maccabi Tel Aviv
2022/23,01/04/23,Saturday,29875.0,Championship Round,ligat_haal_2022_23_playoffs_attendance.csv,Maccabi Haifa,Hapoel Beer Sheva
2022/23,01/04/23,Saturday,2422.0,Championship Round,ligat_haal_2022_23_playoffs_attendance.csv,FC Ashdod,Maccabi Netanya
2022/23,04/04/23,Tuesday,3484.0,Championship Round,ligat_haal_2022_23_playoffs_attendance.csv,Maccabi Netanya,Hapoel Jerusalem
2022/23,04/04/23,Tuesday,10448.0,Championship Round,ligat_haal_2022_23_playoffs_attendance.csv,Hapoel Beer Sheva,FC Ashdod
2022/23,04/04/23,Tuesday,26330.0,Championship Round,ligat_haal_2022_23_playoffs_attendance.csv,Maccabi Tel Aviv,Maccabi Haifa
2022/23,08/04/23,Saturday,2231.0,Championship Round,ligat_haal_2022_23_playoffs_attendance.csv,FC Ashdod,Hapoel Jerusalem
2022/23,08/04/23,Saturday,29431.0,Championship Round,ligat_haal_2022_23_playoffs_attendance.csv,Maccabi Haifa,Maccabi Netanya
2022/23,10/04/23,Monday,15114.0,Championship Round,ligat_haal_2022_23_playoffs_attendance.csv,Hapoel Beer Sheva,Maccabi Tel Aviv
2022/23,15/04/23,Saturday,18755.0,Championship Round,ligat_haal_2022_23_playoffs_attendance.csv,Hapoel Jerusalem,Maccabi Haifa
2022/23,15/04/23,Saturday,15686.0,Championship Round,ligat_haal_2022_23_playoffs_attendance.csv,Maccabi Tel Aviv,FC Ashdod
2022/23,16/04/23,Sunday,6341.0,Championship Round,ligat_haal_2022_23_playoffs_attendance.csv,Maccabi Netanya,Hapoel Beer Sheva
2022/23,22/04/23,Saturday,2988.0,Championship Round,ligat_haal_2022_23_playoffs_attendance.csv,Hapoel Jerusalem,Hapoel Beer Sheva
2022/23,22/04/23,Saturday,8730.0,Championship Round,ligat_haal_2022_23_playoffs_attendance.csv,Maccabi Netanya,Maccabi Tel Aviv
2022/23,23/04/23,Sunday,6497.0,Championship Round,ligat_haal_2022_23_playoffs_attendance.csv,FC Ashdod,Maccabi Haifa
2022/23,29/04/23,Saturday,4222.0,Championship Round,ligat_haal_2022_23_playoffs_attendance.csv,Maccabi Netanya,FC Ashdod
2022/23,29/04/23,Saturday,11743.0,Championship Round,ligat_haal_2022_23_playoffs_attendance.csv,Maccabi Tel Aviv,Hapoel Jerusalem
2022/23,01/05/23,Monday,10727.0,Championship Round,ligat_haal_2022_23_playoffs_attendance.csv,Hapoel Beer Sheva,Maccabi Haifa
2022/23,07/05/23,Sunday,1331.0,Championship Round,ligat_haal_2022_23_playoffs_attendance.csv,Hapoel Jerusalem,Maccabi Netanya
2022/23,08/05/23,Monday,28752.0,Championship Round,ligat_haal_2022_23_playoffs_attendance.csv,Maccabi Haifa,Maccabi Tel Aviv
2022/23,08/05/23,Monday,3629.0,Championship Round,ligat_haal_2022_23_playoffs_attendance.csv,FC Ashdod,Hapoel Beer Sheva
2022/23,14/05/23,Sunday,592.0,Championship Round,ligat_haal_2022_23_playoffs_attendance.csv,Hapoel Jerusalem,FC Ashdod
2022/23,15/05/23,Monday,12471.0,Championship Round,ligat_haal_2022_23_playoffs_attendance.csv,Maccabi Tel Aviv,Hapoel Beer Sheva
2022/23,15/05/23,Monday,12960.0,Championship Round,ligat_haal_2022_23_playoffs_attendance.csv,Maccabi Netanya,Maccabi Haifa
2022/23,20/05/23,Saturday,30564.0,Championship Round,ligat_haal_2022_23_playoffs_attendance.csv,Maccabi Haifa,Hapoel Jerusalem
2022/23,20/05/23,Saturday,7438.0,Championship Round,ligat_haal_2022_23_playoffs_attendance.csv,Hapoel Beer Sheva,Maccabi Netanya
2022/23,20/05/23,Saturday,3569.0,Championship Round,ligat_haal_2022_23_playoffs_attendance.csv,FC Ashdod,Maccabi Tel Aviv
2022/23,18/03/23,Saturday,648.0,Relegation Round,ligat_haal_2022_23_playoffs_attendance.csv,Hapoel Hadera,Sekzia Ness Ziona
2022/23,18/03/23,Saturday,9000.0,Relegation Round,ligat_haal_2022_23_playoffs_attendance.csv,Beitar Jerusalem,Hapoel Tel Aviv
2022/23,19/03/23,Sunday,1000.0,Relegation Round,ligat_haal_2022_23_playoffs_attendance.csv,Ihud Bnei Sakhnin,Maccabi Bnei Reineh
2022/23,19/03/23,Sunday,700.0,Relegation Round,ligat_haal_2022_23_playoffs_attendance.csv,Hapoel Haifa,Ironi Kiryat Shmona
2022/23,01/04/23,Saturday,9360.0,Relegation Round,ligat_haal_2022_23_playoffs_attendance.csv,Hapoel Tel Aviv,Sekzia Ness Ziona
2022/23,02/04/23,Sunday,1219.0,Relegation Round,ligat_haal_2022_23_playoffs_attendance.csv,Ironi Kiryat Shmona,Ihud Bnei Sakhnin
2022/23,02/04/23,Sunday,914.0,Relegation Round,ligat_haal_2022_23_playoffs_attendance.csv,Maccabi Bnei Reineh,Hapoel Hadera
2022/23,03/04/23,Monday,5336.0,Relegation Round,ligat_haal_2022_23_playoffs_attendance.csv,Beitar Jerusalem,Hapoel Haifa
2022/23,15/04/23,Saturday,3950.0,Relegation Round,ligat_haal_2022_23_playoffs_attendance.csv,Hapoel Haifa,Hapoel Tel Aviv
2022/23,15/04/23,Saturday,419.0,Relegation Round,ligat_haal_2022_23_playoffs_attendance.csv,Sekzia Ness Ziona,Maccabi Bnei Reineh
2022/23,15/04/23,Saturday,980.0,Relegation Round,ligat_haal_2022_23_playoffs_attendance.csv,Hapoel Hadera,Ironi Kiryat Shmona
2022/23,16/04/23,Sunday,5656.0,Relegation Round,ligat_haal_2022_23_playoffs_attendance.csv,Ihud Bnei Sakhnin,Beitar Jerusalem
2022/23,22/04/23,Saturday,9122.0,Relegation Round,ligat_haal_2022_23_playoffs_attendance.csv,Hapoel Tel Aviv,Maccabi Bnei Reineh
2022/23,22/04/23,Saturday,1380.0,Relegation Round,ligat_haal_2022_23_playoffs_attendance.csv,Ironi Kiryat Shmona,Sekzia Ness Ziona
2022/23,22/04/23,Saturday,1850.0,Relegation Round,ligat_haal_2022_23_playoffs_attendance.csv,Hapoel Haifa,Ihud Bnei Sakhnin
2022/23,23/04/23,Sunday,4697.0,Relegation Round,ligat_haal_2022_23_playoffs_attendance.csv,Beitar Jerusalem,Hapoel Hadera
2022/23,29/04/23,Saturday,1965.0,Relegation Round,ligat_haal_2022_23_playoffs_attendance.csv,Maccabi Bnei Reineh,Ironi Kiryat Shmona
2022/23,29/04/23,Saturday,1696.0,Relegation Round,ligat_haal_2022_23_playoffs_attendance.csv,Sekzia Ness Ziona,Beitar Jerusalem
2022/23,30/04/23,Sunday,1113.0,Relegation Round,ligat_haal_2022_23_playoffs_attendance.csv,Hapoel Hadera,Hapoel Haifa
2022/23,30/04/23,Sunday,3998.0,Relegation Round,ligat_haal_2022_23_playoffs_attendance.csv,Ihud Bnei Sakhnin,Hapoel Tel Aviv
2022/23,06/05/23,Saturday,12885.0,Relegation Round,ligat_haal_2022_23_playoffs_attendance.csv,Hapoel Tel Aviv,Ironi Kiryat Shmona
2022/23,06/05/23,Saturday,4071.0,Relegation Round,ligat_haal_2022_23_playoffs_attendance.csv,Beitar Jerusalem,Maccabi Bnei Reineh
2022/23,06/05/23,Saturday,2745.0,Relegation Round,ligat_haal_2022_23_playoffs_attendance.csv,Ihud Bnei Sakhnin,Hapoel Hadera
2022/23,06/05/23,Saturday,2066.0,Relegation Round,ligat_haal_2022_23_playoffs_attendance.csv,Hapoel Haifa,Sekzia Ness Ziona
2022/23,13/05/23,Saturday,127.0,Relegation Round,ligat_haal_2022_23_playoffs_attendance.csv,Sekzia Ness Ziona,Ihud Bnei Sakhnin
2022/23,13/05/23,Saturday,2003.0,Relegation Round,ligat_haal_2022_23_playoffs_attendance.csv,Hapoel Hadera,Hapoel Tel Aviv
2022/23,13/05/23,Saturday,1117.0,Relegation Round,ligat_haal_2022_23_playoffs_attendance.csv,Ironi Kiryat Shmona,Beitar Jerusalem
2022/23,13/05/23,Saturday,1347.0,Relegation Round,ligat_haal_2022_23_playoffs_attendance.csv,Maccabi Bnei Reineh,Hapoel Haifa
2023/24,26/08/23,Saturday,10142.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Beer Sheva,Hapoel Hadera
2023/24,26/08/23,Saturday,3878.0,regular,ligat_haal_2023_24_attendance.csv,Ihud Bnei Sakhnin,Hapoel Tel Aviv
2023/24,26/08/23,Saturday,5496.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Netanya,Maccabi Bnei Reineh
2023/24,26/08/23,Saturday,1607.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Petah Tikva,Hapoel Jerusalem
2023/24,27/08/23,Sunday,22108.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Tel Aviv,FC Ashdod
2023/24,28/08/23,Monday,15500.0,regular,ligat_haal_2023_24_attendance.csv,Beitar Jerusalem,Hapoel Haifa
2023/24,02/09/23,Saturday,3050.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Haifa,Maccabi Petah Tikva
2023/24,02/09/23,Saturday,3753.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Petah Tikva,Ihud Bnei Sakhnin
2023/24,02/09/23,Saturday,11800.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Tel Aviv,Maccabi Netanya
2023/24,02/09/23,Saturday,1622.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Bnei Reineh,Hapoel Beer Sheva
2023/24,03/09/23,Sunday,6815.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Hadera,Maccabi Tel Aviv
2023/24,03/09/23,Sunday,7627.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Jerusalem,Maccabi Haifa
2023/24,04/09/23,Monday,4551.0,regular,ligat_haal_2023_24_attendance.csv,FC Ashdod,Beitar Jerusalem
2023/24,17/09/23,Sunday,2650.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Haifa,FC Ashdod
2023/24,17/09/23,Sunday,2552.0,regular,ligat_haal_2023_24_attendance.csv,Ihud Bnei Sakhnin,Hapoel Jerusalem
2023/24,17/09/23,Sunday,6000.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Netanya,Hapoel Petah Tikva
2023/24,17/09/23,Sunday,11332.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Petah Tikva,Maccabi Haifa
2023/24,17/09/23,Sunday,20029.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Tel Aviv,Maccabi Bnei Reineh
2023/24,18/09/23,Monday,15000.0,regular,ligat_haal_2023_24_attendance.csv,Beitar Jerusalem,Hapoel Hadera
2023/24,18/09/23,Monday,13613.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Beer Sheva,Hapoel Tel Aviv
2023/24,23/09/23,Saturday,1423.0,regular,ligat_haal_2023_24_attendance.csv,FC Ashdod,Maccabi Petah Tikva
2023/24,23/09/23,Saturday,2380.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Hadera,Hapoel Haifa
2023/24,23/09/23,Saturday,2712.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Jerusalem,Maccabi Netanya
2023/24,23/09/23,Saturday,6580.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Petah Tikva,Hapoel Beer Sheva
2023/24,23/09/23,Saturday,4620.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Bnei Reineh,Beitar Jerusalem
2023/24,26/09/23,Tuesday,17100.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Tel Aviv,Maccabi Tel Aviv
2023/24,27/09/23,Wednesday,21127.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Haifa,Ihud Bnei Sakhnin
2023/24,01/10/23,Sunday,12205.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Netanya,Maccabi Haifa
2023/24,02/10/23,Monday,26000.0,regular,ligat_haal_2023_24_attendance.csv,Beitar Jerusalem,Hapoel Tel Aviv
2023/24,30/09/23,Saturday,1120.0,regular,ligat_haal_2023_24_attendance.csv,FC Ashdod,Hapoel Hadera
2023/24,30/09/23,Saturday,11474.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Beer Sheva,Hapoel Jerusalem
2023/24,30/09/23,Saturday,4650.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Haifa,Maccabi Bnei Reineh
2023/24,30/09/23,Saturday,1558.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Petah Tikva,Ihud Bnei Sakhnin
2023/24,30/09/23,Saturday,23848.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Tel Aviv,Hapoel Petah Tikva
2023/24,10/01/24,Wednesday,14223.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Tel Aviv,Maccabi Haifa
2023/24,19/12/23,Tuesday,1100.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Jerusalem,Hapoel Hadera
2023/24,19/12/23,Tuesday,2200.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Petah Tikva,Maccabi Bnei Reineh
2023/24,19/12/23,Tuesday,1700.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Tel Aviv,Maccabi Petah Tikva
2023/24,20/12/23,Wednesday,4200.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Beer Sheva,Maccabi Tel Aviv
2023/24,20/12/23,Wednesday,1300.0,regular,ligat_haal_2023_24_attendance.csv,Ihud Bnei Sakhnin,Hapoel Haifa
2023/24,20/12/23,Wednesday,4385.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Haifa,FC Ashdod
2023/24,20/12/23,Wednesday,4572.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Netanya,Beitar Jerusalem
2023/24,23/12/23,Saturday,4200.0,regular,ligat_haal_2023_24_attendance.csv,Beitar Jerusalem,Hapoel Beer Sheva
2023/24,23/12/23,Saturday,1512.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Haifa,Maccabi Netanya
2023/24,23/12/23,Saturday,3023.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Tel Aviv,Hapoel Petah Tikva
2023/24,23/12/23,Saturday,500.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Bnei Reineh,Hapoel Jerusalem
2023/24,24/12/23,Sunday,4452.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Hadera,Maccabi Haifa
